year,variable,tech,carrier,sample,value
2030,co2_by_carrier,hydrogen,hydrogen,184,0
2030,co2_by_carrier,hydrogen,hydrogen,185,0
2030,co2_by_carrier,hydrogen,hydrogen,186,0
2030,co2_by_carrier,hydrogen,hydrogen,187,0
2030,co2_by_carrier,hydrogen,hydrogen,188,0
2030,co2_by_carrier,hydrogen,hydrogen,189,0
2030,co2_by_carrier,hydrogen,hydrogen,190,0
2030,co2_by_carrier,hydrogen,hydrogen,191,0
2030,co2_by_carrier,hydrogen,hydrogen,192,0
2030,co2_by_carrier,hydrogen,hydrogen,193,0
2030,co2_by_carrier,hydrogen,hydrogen,194,0
2030,co2_by_carrier,hydrogen,hydrogen,195,0
2030,co2_by_carrier,hydrogen,hydrogen,196,0
2030,co2_by_carrier,hydrogen,hydrogen,197,0
2030,co2_by_carrier,hydrogen,hydrogen,198,0
2030,co2_by_carrier,hydrogen,hydrogen,199,0
2030,co2_by_carrier,oil,oil,0,119.09
2030,co2_by_carrier,oil,oil,1,48.815
2030,co2_by_carrier,oil,oil,2,60.182
2030,co2_by_carrier,oil,oil,3,60.131
2030,co2_by_carrier,oil,oil,4,63.213
2030,co2_by_carrier,oil,oil,5,63.553
2030,co2_by_carrier,oil,oil,6,125.259
2030,co2_by_carrier,oil,oil,7,57.176
2030,co2_by_carrier,oil,oil,8,128.603
2030,co2_by_carrier,oil,oil,9,54.531
2030,co2_by_carrier,oil,oil,10,59.408
2030,co2_by_carrier,oil,oil,11,55.812
2030,co2_by_carrier,oil,oil,12,62.109
2030,co2_by_carrier,oil,oil,13,121.726
2030,co2_by_carrier,oil,oil,14,125.921
2030,co2_by_carrier,oil,oil,15,60.195
2030,co2_by_carrier,oil,oil,16,113.165
2030,co2_by_carrier,oil,oil,17,54.944
2030,co2_by_carrier,oil,oil,18,60.118
2030,co2_by_carrier,oil,oil,19,62.525
2030,co2_by_carrier,oil,oil,20,123.577
2030,co2_by_carrier,oil,oil,21,61.196
2030,co2_by_carrier,oil,oil,22,51.939
2030,co2_by_carrier,oil,oil,23,59.318
2030,co2_by_carrier,oil,oil,24,62.209
2030,co2_by_carrier,oil,oil,25,122.773
2030,co2_by_carrier,oil,oil,26,63.47
2030,co2_by_carrier,oil,oil,27,60.137
2030,co2_by_carrier,oil,oil,28,58.865
2030,co2_by_carrier,oil,oil,29,63.687
2030,co2_by_carrier,oil,oil,30,62.999
2030,co2_by_carrier,oil,oil,31,125.907
2030,co2_by_carrier,oil,oil,32,117.558
2030,co2_by_carrier,oil,oil,33,53.554
2030,co2_by_carrier,oil,oil,34,57.357
2030,co2_by_carrier,oil,oil,35,61.72
2030,co2_by_carrier,oil,oil,36,120.034
2030,co2_by_carrier,oil,oil,37,57.706
2030,co2_by_carrier,oil,oil,38,63.693
2030,co2_by_carrier,oil,oil,39,53.178
2030,co2_by_carrier,oil,oil,40,60.333
2030,co2_by_carrier,oil,oil,41,63.175
2030,co2_by_carrier,oil,oil,42,61.07
2030,co2_by_carrier,oil,oil,43,110.673
2030,co2_by_carrier,oil,oil,44,60.886
2030,co2_by_carrier,oil,oil,45,60.286
2030,co2_by_carrier,oil,oil,46,61.395
2030,co2_by_carrier,oil,oil,47,117.897
2030,co2_by_carrier,oil,oil,48,61.512
2030,co2_by_carrier,oil,oil,49,53.12
2030,co2_by_carrier,oil,oil,50,53.831
2030,co2_by_carrier,oil,oil,51,57.534
2030,co2_by_carrier,oil,oil,52,126.642
2030,co2_by_carrier,oil,oil,53,59.06
2030,co2_by_carrier,oil,oil,54,62.134
2030,co2_by_carrier,oil,oil,55,57.861
2030,co2_by_carrier,oil,oil,56,58.664
2030,co2_by_carrier,oil,oil,57,57.785
2030,co2_by_carrier,oil,oil,58,52.317
2030,co2_by_carrier,oil,oil,59,49.682
2030,co2_by_carrier,oil,oil,60,59.623
2030,co2_by_carrier,oil,oil,61,127
2030,co2_by_carrier,oil,oil,62,62.429
2030,co2_by_carrier,oil,oil,63,123.493
2030,co2_by_carrier,oil,oil,64,120.033
2030,co2_by_carrier,oil,oil,65,61.504
2030,co2_by_carrier,oil,oil,66,56.336
2030,co2_by_carrier,oil,oil,67,55.601
2030,co2_by_carrier,oil,oil,68,60.075
2030,co2_by_carrier,oil,oil,69,61.805
2030,co2_by_carrier,oil,oil,70,59.829
2030,co2_by_carrier,oil,oil,71,60.049
2030,co2_by_carrier,oil,oil,72,62.928
2030,co2_by_carrier,oil,oil,73,58.256
2030,co2_by_carrier,oil,oil,74,113.886
2030,co2_by_carrier,oil,oil,75,63.096
2030,co2_by_carrier,oil,oil,76,58.852
2030,co2_by_carrier,oil,oil,77,122.877
2030,co2_by_carrier,oil,oil,78,114.999
2030,co2_by_carrier,oil,oil,79,126.128
2030,co2_by_carrier,oil,oil,80,53.111
2030,co2_by_carrier,oil,oil,81,60.376
2030,co2_by_carrier,oil,oil,82,55.343
2030,co2_by_carrier,oil,oil,83,64.833
2030,co2_by_carrier,oil,oil,84,62.916
2030,co2_by_carrier,oil,oil,85,119.381
2030,co2_by_carrier,oil,oil,86,54.908
2030,co2_by_carrier,oil,oil,87,62.228
2030,co2_by_carrier,oil,oil,88,62.404
2030,co2_by_carrier,oil,oil,89,58.485
2030,co2_by_carrier,oil,oil,90,120.477
2030,co2_by_carrier,oil,oil,91,118.793
2030,co2_by_carrier,oil,oil,92,60.196
2030,co2_by_carrier,oil,oil,93,59.906
2030,co2_by_carrier,oil,oil,94,61.496
2030,co2_by_carrier,oil,oil,95,61.982
2030,co2_by_carrier,oil,oil,96,60.662
2030,co2_by_carrier,oil,oil,97,62.692
2030,co2_by_carrier,oil,oil,98,120.074
2030,co2_by_carrier,oil,oil,99,55.363
2030,co2_by_carrier,oil,oil,100,60.195
2030,co2_by_carrier,oil,oil,101,55.277
2030,co2_by_carrier,oil,oil,102,127.23
2030,co2_by_carrier,oil,oil,103,125.209
2030,co2_by_carrier,oil,oil,104,54.418
2030,co2_by_carrier,oil,oil,105,60.191
2030,co2_by_carrier,oil,oil,106,58.367
2030,co2_by_carrier,oil,oil,107,55.266
2030,co2_by_carrier,oil,oil,108,59.534
2030,co2_by_carrier,oil,oil,109,56.93
2030,co2_by_carrier,oil,oil,110,123.795
2030,co2_by_carrier,oil,oil,111,54.672
2030,co2_by_carrier,oil,oil,112,120.749
2030,co2_by_carrier,oil,oil,113,53.601
2030,co2_by_carrier,oil,oil,114,125.671
2030,co2_by_carrier,oil,oil,115,57.35
2030,co2_by_carrier,oil,oil,116,61.22
2030,co2_by_carrier,oil,oil,117,54.229
2030,co2_by_carrier,oil,oil,118,56.572
2030,co2_by_carrier,oil,oil,119,118.182
2030,co2_by_carrier,oil,oil,120,128.793
2030,co2_by_carrier,oil,oil,121,125.645
2030,co2_by_carrier,oil,oil,122,57.405
2030,co2_by_carrier,oil,oil,123,60.011
2030,co2_by_carrier,oil,oil,124,62.974
2030,co2_by_carrier,oil,oil,125,62.719
2030,co2_by_carrier,oil,oil,126,62.98
2030,co2_by_carrier,oil,oil,127,57.225
2030,co2_by_carrier,oil,oil,128,56.266
2030,co2_by_carrier,oil,oil,129,61.352
2030,co2_by_carrier,oil,oil,130,56.498
2030,co2_by_carrier,oil,oil,131,123.408
2030,co2_by_carrier,oil,oil,132,61.126
2030,co2_by_carrier,oil,oil,133,58.402
2030,co2_by_carrier,oil,oil,134,55.925
2030,co2_by_carrier,oil,oil,135,122.938
2030,co2_by_carrier,oil,oil,136,117.173
2030,co2_by_carrier,oil,oil,137,62.689
2030,co2_by_carrier,oil,oil,138,117.806
2030,co2_by_carrier,oil,oil,139,57.265
2030,co2_by_carrier,oil,oil,140,58.446
2030,co2_by_carrier,oil,oil,141,62.323
2030,co2_by_carrier,oil,oil,142,61.985
2030,co2_by_carrier,oil,oil,143,52.039
2030,co2_by_carrier,oil,oil,144,124.808
2030,co2_by_carrier,oil,oil,145,61.133
2030,co2_by_carrier,oil,oil,146,61.464
2030,co2_by_carrier,oil,oil,147,59.981
2030,co2_by_carrier,oil,oil,148,60.932
2030,co2_by_carrier,oil,oil,149,121.636
2030,co2_by_carrier,oil,oil,150,58.75
2030,co2_by_carrier,oil,oil,151,60.306
2030,co2_by_carrier,oil,oil,152,57.6
2030,co2_by_carrier,oil,oil,153,123.006
2030,co2_by_carrier,oil,oil,154,61.873
2030,co2_by_carrier,oil,oil,155,118.093
2030,co2_by_carrier,oil,oil,156,58.825
2030,co2_by_carrier,oil,oil,157,64.414
2030,co2_by_carrier,oil,oil,158,60.211
2030,co2_by_carrier,oil,oil,159,56.917
2030,co2_by_carrier,oil,oil,160,58.417
2030,co2_by_carrier,oil,oil,161,58.767
2030,co2_by_carrier,oil,oil,162,58.136
2030,co2_by_carrier,oil,oil,163,60.823
2030,co2_by_carrier,oil,oil,164,51.778
2030,co2_by_carrier,oil,oil,165,61.999
2030,co2_by_carrier,oil,oil,166,60.913
2030,co2_by_carrier,oil,oil,167,58.564
2030,co2_by_carrier,oil,oil,168,122.182
2030,co2_by_carrier,oil,oil,169,53.346
2030,co2_by_carrier,oil,oil,170,62.75
2030,co2_by_carrier,oil,oil,171,60.066
2030,co2_by_carrier,oil,oil,172,64.071
2030,co2_by_carrier,oil,oil,173,131.376
2030,co2_by_carrier,oil,oil,174,59.314
2030,co2_by_carrier,oil,oil,175,117.373
2030,co2_by_carrier,oil,oil,176,58.418
2030,co2_by_carrier,oil,oil,177,60.938
2030,co2_by_carrier,oil,oil,178,60.368
2030,co2_by_carrier,oil,oil,179,55.049
2030,co2_by_carrier,oil,oil,180,56.546
2030,co2_by_carrier,oil,oil,181,60.067
2030,co2_by_carrier,oil,oil,182,124.515
2030,co2_by_carrier,oil,oil,183,60.326
2030,co2_by_carrier,oil,oil,184,112.538
2030,co2_by_carrier,oil,oil,185,56.854
2030,co2_by_carrier,oil,oil,186,58.094
2030,co2_by_carrier,oil,oil,187,58.144
2030,co2_by_carrier,oil,oil,188,60.501
2030,co2_by_carrier,oil,oil,189,52.635
2030,co2_by_carrier,oil,oil,190,57.895
2030,co2_by_carrier,oil,oil,191,60.797
2030,co2_by_carrier,oil,oil,192,123.365
2030,co2_by_carrier,oil,oil,193,125.363
2030,co2_by_carrier,oil,oil,194,53.112
2030,co2_by_carrier,oil,oil,195,120.117
2030,co2_by_carrier,oil,oil,196,60.897
2030,co2_by_carrier,oil,oil,197,61.866
2030,co2_by_carrier,oil,oil,198,52.589
2030,co2_by_carrier,oil,oil,199,54.105
2040,co2_by_carrier,biomass,biomass,0,0
2040,co2_by_carrier,biomass,biomass,1,0
2040,co2_by_carrier,biomass,biomass,2,0
2040,co2_by_carrier,biomass,biomass,3,0
2040,co2_by_carrier,biomass,biomass,4,0
2040,co2_by_carrier,biomass,biomass,5,0
2040,co2_by_carrier,biomass,biomass,6,0
2040,co2_by_carrier,biomass,biomass,7,0
2040,co2_by_carrier,biomass,biomass,8,0
2040,co2_by_carrier,biomass,biomass,9,0
2040,co2_by_carrier,biomass,biomass,10,0
2040,co2_by_carrier,biomass,biomass,11,0
2040,co2_by_carrier,biomass,biomass,12,0
2040,co2_by_carrier,biomass,biomass,13,0
2040,co2_by_carrier,biomass,biomass,14,0
2040,co2_by_carrier,biomass,biomass,15,0
2040,co2_by_carrier,biomass,biomass,16,0
2040,co2_by_carrier,biomass,biomass,17,0
2040,co2_by_carrier,biomass,biomass,18,0
2040,co2_by_carrier,biomass,biomass,19,0
2040,co2_by_carrier,biomass,biomass,20,0
2040,co2_by_carrier,biomass,biomass,21,0
2040,co2_by_carrier,biomass,biomass,22,0
2040,co2_by_carrier,biomass,biomass,23,0
2040,co2_by_carrier,biomass,biomass,24,0
2040,co2_by_carrier,biomass,biomass,25,0
2040,co2_by_carrier,biomass,biomass,26,0
2040,co2_by_carrier,biomass,biomass,27,0
2040,co2_by_carrier,biomass,biomass,28,0
2040,co2_by_carrier,biomass,biomass,29,0
2040,co2_by_carrier,biomass,biomass,30,0
2040,co2_by_carrier,biomass,biomass,31,0
2040,co2_by_carrier,biomass,biomass,32,0
2040,co2_by_carrier,biomass,biomass,33,0
2040,co2_by_carrier,biomass,biomass,34,0
2040,co2_by_carrier,biomass,biomass,35,0
2040,co2_by_carrier,biomass,biomass,36,0
2040,co2_by_carrier,biomass,biomass,37,0
2040,co2_by_carrier,biomass,biomass,38,0
2040,co2_by_carrier,biomass,biomass,39,0
2040,co2_by_carrier,biomass,biomass,40,0
2040,co2_by_carrier,biomass,biomass,41,0
2040,co2_by_carrier,biomass,biomass,42,0
2040,co2_by_carrier,biomass,biomass,43,0
2040,co2_by_carrier,biomass,biomass,44,0
2040,co2_by_carrier,biomass,biomass,45,0
2040,co2_by_carrier,biomass,biomass,46,0
2040,co2_by_carrier,biomass,biomass,47,0
2040,co2_by_carrier,biomass,biomass,48,0
2040,co2_by_carrier,biomass,biomass,49,0
2040,co2_by_carrier,biomass,biomass,50,0
2040,co2_by_carrier,biomass,biomass,51,0
2040,co2_by_carrier,biomass,biomass,52,0
2040,co2_by_carrier,biomass,biomass,53,0
2040,co2_by_carrier,biomass,biomass,54,0
2040,co2_by_carrier,biomass,biomass,55,0
2040,co2_by_carrier,biomass,biomass,56,0
2040,co2_by_carrier,biomass,biomass,57,0
2040,co2_by_carrier,biomass,biomass,58,0
2040,co2_by_carrier,biomass,biomass,59,0
2040,co2_by_carrier,biomass,biomass,60,0
2040,co2_by_carrier,biomass,biomass,61,0
2040,co2_by_carrier,biomass,biomass,62,0
2040,co2_by_carrier,biomass,biomass,63,0
2040,co2_by_carrier,biomass,biomass,64,0
2040,co2_by_carrier,biomass,biomass,65,0
2040,co2_by_carrier,biomass,biomass,66,0
2040,co2_by_carrier,biomass,biomass,67,0
2040,co2_by_carrier,biomass,biomass,68,0
2040,co2_by_carrier,biomass,biomass,69,0
2040,co2_by_carrier,biomass,biomass,70,0
2040,co2_by_carrier,biomass,biomass,71,0
2040,co2_by_carrier,biomass,biomass,72,0
2040,co2_by_carrier,biomass,biomass,73,0
2040,co2_by_carrier,biomass,biomass,74,0
2040,co2_by_carrier,biomass,biomass,75,0
2040,co2_by_carrier,biomass,biomass,76,0
2040,co2_by_carrier,biomass,biomass,77,0
2040,co2_by_carrier,biomass,biomass,78,0
2040,co2_by_carrier,biomass,biomass,79,0
2040,co2_by_carrier,biomass,biomass,80,0
2040,co2_by_carrier,biomass,biomass,81,0
2040,co2_by_carrier,biomass,biomass,82,0
2040,co2_by_carrier,biomass,biomass,83,0
2040,co2_by_carrier,biomass,biomass,84,0
2040,co2_by_carrier,biomass,biomass,85,0
2040,co2_by_carrier,biomass,biomass,86,0
2040,co2_by_carrier,biomass,biomass,87,0
2040,co2_by_carrier,biomass,biomass,88,0
2040,co2_by_carrier,biomass,biomass,89,0
2040,co2_by_carrier,biomass,biomass,90,0
2040,co2_by_carrier,biomass,biomass,91,0
2040,co2_by_carrier,biomass,biomass,92,0
2040,co2_by_carrier,biomass,biomass,93,0
2040,co2_by_carrier,biomass,biomass,94,0
2040,co2_by_carrier,biomass,biomass,95,0
2040,co2_by_carrier,biomass,biomass,96,0
2040,co2_by_carrier,biomass,biomass,97,0
2040,co2_by_carrier,biomass,biomass,98,0
2040,co2_by_carrier,biomass,biomass,99,0
2040,co2_by_carrier,biomass,biomass,100,0
2040,co2_by_carrier,biomass,biomass,101,0
2040,co2_by_carrier,biomass,biomass,102,0
2040,co2_by_carrier,biomass,biomass,103,0
2040,co2_by_carrier,biomass,biomass,104,0
2040,co2_by_carrier,biomass,biomass,105,0
2040,co2_by_carrier,biomass,biomass,106,0
2040,co2_by_carrier,biomass,biomass,107,0
2040,co2_by_carrier,biomass,biomass,108,0
2040,co2_by_carrier,biomass,biomass,109,0
2040,co2_by_carrier,biomass,biomass,110,0
2040,co2_by_carrier,biomass,biomass,111,0
2040,co2_by_carrier,biomass,biomass,112,0
2040,co2_by_carrier,biomass,biomass,113,0
2040,co2_by_carrier,biomass,biomass,114,0
2040,co2_by_carrier,biomass,biomass,115,0
2040,co2_by_carrier,biomass,biomass,116,0
2040,co2_by_carrier,biomass,biomass,117,0
2040,co2_by_carrier,biomass,biomass,118,0
2040,co2_by_carrier,biomass,biomass,119,0
2040,co2_by_carrier,biomass,biomass,120,0
2040,co2_by_carrier,biomass,biomass,121,0
2040,co2_by_carrier,biomass,biomass,122,0
2040,co2_by_carrier,biomass,biomass,123,0
2040,co2_by_carrier,biomass,biomass,124,0
2040,co2_by_carrier,biomass,biomass,125,0
2040,co2_by_carrier,biomass,biomass,126,0
2040,co2_by_carrier,biomass,biomass,127,0
2040,co2_by_carrier,biomass,biomass,128,0
2040,co2_by_carrier,biomass,biomass,129,0
2040,co2_by_carrier,biomass,biomass,130,0
2040,co2_by_carrier,biomass,biomass,131,0
2040,co2_by_carrier,biomass,biomass,132,0
2040,co2_by_carrier,biomass,biomass,133,0
2040,co2_by_carrier,biomass,biomass,134,0
2040,co2_by_carrier,biomass,biomass,135,0
2040,co2_by_carrier,biomass,biomass,136,0
2040,co2_by_carrier,biomass,biomass,137,0
2040,co2_by_carrier,biomass,biomass,138,0
2040,co2_by_carrier,biomass,biomass,139,0
2040,co2_by_carrier,biomass,biomass,140,0
2040,co2_by_carrier,biomass,biomass,141,0
2040,co2_by_carrier,biomass,biomass,142,0
2040,co2_by_carrier,biomass,biomass,143,0
2040,co2_by_carrier,biomass,biomass,144,0
2040,co2_by_carrier,biomass,biomass,145,0
2040,co2_by_carrier,biomass,biomass,146,0
2040,co2_by_carrier,biomass,biomass,147,0
2040,co2_by_carrier,biomass,biomass,148,0
2040,co2_by_carrier,biomass,biomass,149,0
2040,co2_by_carrier,biomass,biomass,150,0
2040,co2_by_carrier,biomass,biomass,151,0
2040,co2_by_carrier,biomass,biomass,152,0
2040,co2_by_carrier,biomass,biomass,153,0
2040,co2_by_carrier,biomass,biomass,154,0
2040,co2_by_carrier,biomass,biomass,155,0
2040,co2_by_carrier,biomass,biomass,156,0
2040,co2_by_carrier,biomass,biomass,157,0
2040,co2_by_carrier,biomass,biomass,158,0
2040,co2_by_carrier,biomass,biomass,159,0
2040,co2_by_carrier,biomass,biomass,160,0
2040,co2_by_carrier,biomass,biomass,161,0
2040,co2_by_carrier,biomass,biomass,162,0
2040,co2_by_carrier,biomass,biomass,163,0
2040,co2_by_carrier,biomass,biomass,164,0
2040,co2_by_carrier,biomass,biomass,165,0
2040,co2_by_carrier,biomass,biomass,166,0
2040,co2_by_carrier,biomass,biomass,167,0
2040,co2_by_carrier,biomass,biomass,168,0
2040,co2_by_carrier,biomass,biomass,169,0
2040,co2_by_carrier,biomass,biomass,170,0
2040,co2_by_carrier,biomass,biomass,171,0
2040,co2_by_carrier,biomass,biomass,172,0
2040,co2_by_carrier,biomass,biomass,173,0
2040,co2_by_carrier,biomass,biomass,174,0
2040,co2_by_carrier,biomass,biomass,175,0
2040,co2_by_carrier,biomass,biomass,176,0
2040,co2_by_carrier,biomass,biomass,177,0
2040,co2_by_carrier,biomass,biomass,178,0
2040,co2_by_carrier,biomass,biomass,179,0
2040,co2_by_carrier,biomass,biomass,180,0
2040,co2_by_carrier,biomass,biomass,181,0
2040,co2_by_carrier,biomass,biomass,182,0
2040,co2_by_carrier,biomass,biomass,183,0
2040,co2_by_carrier,biomass,biomass,184,0
2040,co2_by_carrier,biomass,biomass,185,0
2040,co2_by_carrier,biomass,biomass,186,0
2040,co2_by_carrier,biomass,biomass,187,0
2040,co2_by_carrier,biomass,biomass,188,0
2040,co2_by_carrier,biomass,biomass,189,0
2040,co2_by_carrier,biomass,biomass,190,0
2040,co2_by_carrier,biomass,biomass,191,0
2040,co2_by_carrier,biomass,biomass,192,0
2040,co2_by_carrier,biomass,biomass,193,0
2040,co2_by_carrier,biomass,biomass,194,0
2040,co2_by_carrier,biomass,biomass,195,0
2040,co2_by_carrier,biomass,biomass,196,0
2040,co2_by_carrier,biomass,biomass,197,0
2040,co2_by_carrier,biomass,biomass,198,0
2040,co2_by_carrier,biomass,biomass,199,0
2040,co2_by_carrier,district_heat,district_heat,0,13.76
2040,co2_by_carrier,district_heat,district_heat,1,24.301
2040,co2_by_carrier,district_heat,district_heat,2,24.459
2040,co2_by_carrier,district_heat,district_heat,3,24.933
2040,co2_by_carrier,district_heat,district_heat,4,24.28
2040,co2_by_carrier,district_heat,district_heat,5,23.196
2040,co2_by_carrier,district_heat,district_heat,6,13.364
2040,co2_by_carrier,district_heat,district_heat,7,24.061
2040,co2_by_carrier,district_heat,district_heat,8,12.866
2040,co2_by_carrier,district_heat,district_heat,9,28.634
2040,co2_by_carrier,district_heat,district_heat,10,28.927
2040,co2_by_carrier,district_heat,district_heat,11,25.751
2040,co2_by_carrier,district_heat,district_heat,12,25.92
2040,co2_by_carrier,district_heat,district_heat,13,15.018
2040,co2_by_carrier,district_heat,district_heat,14,16.299
2040,co2_by_carrier,district_heat,district_heat,15,29.731
2040,co2_by_carrier,district_heat,district_heat,16,14.657
2040,co2_by_carrier,district_heat,district_heat,17,29.619
2040,co2_by_carrier,district_heat,district_heat,18,22.23
2040,co2_by_carrier,district_heat,district_heat,19,24.767
2040,co2_by_carrier,district_heat,district_heat,20,17.372
2040,co2_by_carrier,district_heat,district_heat,21,27.775
2040,co2_by_carrier,district_heat,district_heat,22,26.435
2040,co2_by_carrier,district_heat,district_heat,23,23.388
2040,co2_by_carrier,district_heat,district_heat,24,26.459
2040,co2_by_carrier,district_heat,district_heat,25,13.11
2040,co2_by_carrier,district_heat,district_heat,26,23.708
2040,co2_by_carrier,district_heat,district_heat,27,23.755
2040,co2_by_carrier,district_heat,district_heat,28,22.04
2040,co2_by_carrier,district_heat,district_heat,29,25.58
2040,co2_by_carrier,district_heat,district_heat,30,25.067
2040,co2_by_carrier,district_heat,district_heat,31,14.133
2040,co2_by_carrier,district_heat,district_heat,32,14.361
2040,co2_by_carrier,district_heat,district_heat,33,26.345
2040,co2_by_carrier,district_heat,district_heat,34,25.226
2040,co2_by_carrier,district_heat,district_heat,35,23.806
2040,co2_by_carrier,district_heat,district_heat,36,15.226
2040,co2_by_carrier,district_heat,district_heat,37,24.064
2040,co2_by_carrier,district_heat,district_heat,38,25.368
2040,co2_by_carrier,district_heat,district_heat,39,24.282
2040,co2_by_carrier,district_heat,district_heat,40,27.583
2040,co2_by_carrier,district_heat,district_heat,41,27.509
2040,co2_by_carrier,district_heat,district_heat,42,29.718
2040,co2_by_carrier,district_heat,district_heat,43,18.374
2040,co2_by_carrier,district_heat,district_heat,44,24.585
2040,co2_by_carrier,district_heat,district_heat,45,25.858
2040,co2_by_carrier,district_heat,district_heat,46,24.822
2040,co2_by_carrier,district_heat,district_heat,47,18.22
2040,co2_by_carrier,district_heat,district_heat,48,23.665
2040,co2_by_carrier,district_heat,district_heat,49,29.951
2040,co2_by_carrier,district_heat,district_heat,50,32.572
2040,co2_by_carrier,district_heat,district_heat,51,30.559
2040,co2_by_carrier,district_heat,district_heat,52,13.707
2040,co2_by_carrier,district_heat,district_heat,53,21.609
2040,co2_by_carrier,district_heat,district_heat,54,25.304
2040,co2_by_carrier,district_heat,district_heat,55,26.461
2040,co2_by_carrier,district_heat,district_heat,56,25.353
2040,co2_by_carrier,district_heat,district_heat,57,27.57
2040,co2_by_carrier,district_heat,district_heat,58,31.816
2040,co2_by_carrier,district_heat,district_heat,59,22.15
2040,co2_by_carrier,district_heat,district_heat,60,22.674
2040,co2_by_carrier,district_heat,district_heat,61,14.429
2040,co2_by_carrier,district_heat,district_heat,62,23.74
2040,co2_by_carrier,district_heat,district_heat,63,16.167
2040,co2_by_carrier,district_heat,district_heat,64,14.086
2040,co2_by_carrier,district_heat,district_heat,65,22.89
2040,co2_by_carrier,district_heat,district_heat,66,29.404
2040,co2_by_carrier,district_heat,district_heat,67,24.908
2040,co2_by_carrier,district_heat,district_heat,68,25.316
2040,co2_by_carrier,district_heat,district_heat,69,27.136
2040,co2_by_carrier,district_heat,district_heat,70,21.58
2040,co2_by_carrier,district_heat,district_heat,71,27.672
2040,co2_by_carrier,district_heat,district_heat,72,30.202
2040,co2_by_carrier,district_heat,district_heat,73,26.732
2040,co2_by_carrier,district_heat,district_heat,74,17.191
2040,co2_by_carrier,district_heat,district_heat,75,24.953
2040,co2_by_carrier,district_heat,district_heat,76,25.959
2040,co2_by_carrier,district_heat,district_heat,77,14.807
2040,co2_by_carrier,district_heat,district_heat,78,14.629
2040,co2_by_carrier,district_heat,district_heat,79,15.1
2040,co2_by_carrier,district_heat,district_heat,80,20.762
2040,co2_by_carrier,district_heat,district_heat,81,26.197
2040,co2_by_carrier,district_heat,district_heat,82,23.799
2040,co2_by_carrier,district_heat,district_heat,83,24.71
2040,co2_by_carrier,district_heat,district_heat,84,22.885
2040,co2_by_carrier,district_heat,district_heat,85,15.532
2040,co2_by_carrier,district_heat,district_heat,86,20.348
2040,co2_by_carrier,district_heat,district_heat,87,26.77
2040,co2_by_carrier,district_heat,district_heat,88,23.206
2040,co2_by_carrier,district_heat,district_heat,89,24.877
2040,co2_by_carrier,district_heat,district_heat,90,13.505
2040,co2_by_carrier,district_heat,district_heat,91,14.675
2040,co2_by_carrier,district_heat,district_heat,92,26.387
2040,co2_by_carrier,district_heat,district_heat,93,28.365
2040,co2_by_carrier,district_heat,district_heat,94,27.928
2040,co2_by_carrier,district_heat,district_heat,95,24.339
2040,co2_by_carrier,district_heat,district_heat,96,22.203
2040,co2_by_carrier,district_heat,district_heat,97,24.058
2040,co2_by_carrier,district_heat,district_heat,98,14.154
2040,co2_by_carrier,district_heat,district_heat,99,28.281
2040,co2_by_carrier,district_heat,district_heat,100,21.995
2040,co2_by_carrier,district_heat,district_heat,101,25.083
2040,co2_by_carrier,district_heat,district_heat,102,13.32
2040,co2_by_carrier,district_heat,district_heat,103,15.672
2040,co2_by_carrier,district_heat,district_heat,104,26.803
2040,co2_by_carrier,district_heat,district_heat,105,23.536
2040,co2_by_carrier,district_heat,district_heat,106,24.798
2040,co2_by_carrier,district_heat,district_heat,107,21.202
2040,co2_by_carrier,district_heat,district_heat,108,26.839
2040,co2_by_carrier,district_heat,district_heat,109,26.305
2040,co2_by_carrier,district_heat,district_heat,110,12.557
2040,co2_by_carrier,district_heat,district_heat,111,25.757
2040,co2_by_carrier,district_heat,district_heat,112,15.413
2040,co2_by_carrier,district_heat,district_heat,113,26.724
2040,co2_by_carrier,district_heat,district_heat,114,14.437
2040,co2_by_carrier,district_heat,district_heat,115,26.923
2040,co2_by_carrier,district_heat,district_heat,116,26.079
2040,co2_by_carrier,district_heat,district_heat,117,21.519
2040,co2_by_carrier,district_heat,district_heat,118,26.355
2040,co2_by_carrier,district_heat,district_heat,119,19.655
2040,co2_by_carrier,district_heat,district_heat,120,15.172
2040,co2_by_carrier,district_heat,district_heat,121,15.649
2040,co2_by_carrier,district_heat,district_heat,122,22.658
2040,co2_by_carrier,district_heat,district_heat,123,24.394
2040,co2_by_carrier,district_heat,district_heat,124,24.945
2040,co2_by_carrier,district_heat,district_heat,125,22.418
2040,co2_by_carrier,district_heat,district_heat,126,27.843
2040,co2_by_carrier,district_heat,district_heat,127,28.044
2040,co2_by_carrier,district_heat,district_heat,128,28.396
2040,co2_by_carrier,district_heat,district_heat,129,23.167
2040,co2_by_carrier,district_heat,district_heat,130,31.975
2040,co2_by_carrier,district_heat,district_heat,131,14.825
2040,co2_by_carrier,district_heat,district_heat,132,25.782
2040,co2_by_carrier,district_heat,district_heat,133,19.826
2040,co2_by_carrier,district_heat,district_heat,134,22.673
2040,co2_by_carrier,district_heat,district_heat,135,13.756
2040,co2_by_carrier,district_heat,district_heat,136,16.586
2040,co2_by_carrier,district_heat,district_heat,137,23.56
2040,co2_by_carrier,district_heat,district_heat,138,14.803
2040,co2_by_carrier,district_heat,district_heat,139,25.605
