country,daytype,hour,nuclear,biomass,solar,wind,hydro_ror,flex,gas,unserved,peaker,demand
UK,coldsnap,17,10.8,2.88,3.257,3.6,0.319,1.2,20.0,0.0,44.95,87.006
UK,coldsnap,18,10.8,2.88,0.0,3.6,0.319,1.2,20.0,3.204,49.352,91.354
UK,coldsnap,19,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.064,49.352,88.214
UK,coldsnap,20,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,40.955,79.754
UK,coldsnap,21,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,30.864,69.663
UK,coldsnap,22,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,21.991,60.79
UK,coldsnap,23,10.8,2.88,0.0,3.937,0.319,1.2,20.0,0.0,14.059,53.195
EU,average,0,112.23,26.29,0.0,371.01,25.906,12.489,67.153,0.0,2.105,382.534
EU,average,1,112.23,26.29,0.0,371.679,25.906,9.202,61.597,0.0,1.418,360.084
EU,average,2,112.23,26.29,0.0,372.446,25.906,7.921,58.285,0.0,1.085,349.144
EU,average,3,112.23,26.29,0.0,371.791,25.906,7.892,57.26,0.0,1.022,349.144
EU,average,4,112.23,26.29,0.0,373.311,25.906,10.892,63.363,0.0,1.326,371.032
EU,average,5,112.23,26.29,0.0,373.944,25.906,23.479,77.149,0.0,2.501,430.474
EU,average,6,112.23,26.29,0.0,375.505,25.906,45.265,91.801,0.0,4.746,505.738
EU,average,7,112.23,26.29,146.153,377.122,25.906,26.369,64.559,0.001,5.448,559.185
EU,average,8,112.23,26.29,282.345,375.02,25.906,18.873,41.631,0.0,5.215,587.594
EU,average,9,112.23,26.29,399.296,376.721,25.906,12.19,27.741,0.0,4.159,590.124
EU,average,10,112.23,26.29,489.036,371.763,25.906,8.874,20.256,0.0,3.216,587.341
EU,average,11,112.23,26.29,545.449,372.481,25.906,6.933,16.694,0.0,2.765,584.06
EU,average,12,112.23,26.29,564.69,374.61,25.906,5.403,13.731,0.0,2.367,567.316
EU,average,13,112.23,26.29,545.449,371.246,25.906,5.335,13.289,0.0,2.186,556.167
EU,average,14,112.23,26.29,489.036,365.153,25.906,6.206,16.014,0.0,2.244,551.23
EU,average,15,112.23,26.29,399.296,362.608,25.906,9.627,23.988,0.0,2.924,559.373
EU,average,16,112.23,26.29,282.345,363.021,25.906,18.327,42.122,0.0,4.588,585.761
EU,average,17,112.23,26.29,146.153,362.531,25.906,44.489,79.339,0.0,7.61,621.026
EU,average,18,112.23,26.29,0.0,365.429,25.906,102.391,116.347,0.099,11.496,641.814
EU,average,19,112.23,26.29,0.0,370.021,25.906,93.353,112.601,0.027,11.588,627.434
EU,average,20,112.23,26.29,0.0,368.813,25.906,75.352,107.909,0.038,9.951,585.761
EU,average,21,112.23,26.29,0.0,370.84,25.906,51.547,96.834,0.0,7.69,528.346
EU,average,22,112.23,26.29,0.0,371.457,25.906,32.385,85.83,0.0,5.188,469.975
EU,average,23,112.23,26.29,0.0,371.652,25.906,18.707,74.078,0.0,3.151,414.914
EU,winter,0,112.23,26.29,0.0,409.111,26.783,17.715,70.866,0.0,5.1,438.025
EU,winter,1,112.23,26.29,0.0,406.982,26.783,14.015,66.724,0.0,3.311,411.359
EU,winter,2,112.23,26.29,0.0,415.85,26.783,12.371,60.337,0.0,2.58,398.57
EU,winter,3,112.23,26.29,0.0,412.82,26.783,12.226,59.916,0.0,2.485,398.57
EU,winter,4,112.23,26.29,0.0,415.475,26.783,15.813,68.211,0.0,3.07,424.168
EU,winter,5,112.23,26.29,0.0,417.824,26.783,33.41,83.762,0.0,5.411,497.274
EU,winter,6,112.23,26.29,0.0,423.417,26.783,65.718,97.272,0.0,11.129,594.74
EU,winter,7,112.23,26.29,85.02,422.84,26.783,59.876,92.866,0.003,14.592,666.733
EU,winter,8,112.23,26.29,164.246,419.997,26.783,48.85,83.313,0.0,14.361,701.579
EU,winter,9,112.23,26.29,232.279,420.212,26.783,33.64,66.852,0.0,11.359,696.94
EU,winter,10,112.23,26.29,284.483,417.35,26.783,25.121,52.795,0.0,8.663,684.932
EU,winter,11,112.23,26.29,317.3,412.382,26.783,19.828,45.035,0.0,7.593,678.39
EU,winter,12,112.23,26.29,328.493,412.365,26.783,15.51,38.368,0.0,6.665,658.364
EU,winter,13,112.23,26.29,317.3,412.829,26.783,15.632,36.896,0.0,6.047,645.051
EU,winter,14,112.23,26.29,284.483,416.924,26.783,17.277,42.239,0.0,5.918,639.653
EU,winter,15,112.23,26.29,232.279,410.336,26.783,26.539,59.12,0.0,7.67,651.4
EU,winter,16,112.23,26.29,164.246,407.093,26.783,45.759,85.158,0.0,12.315,686.279
EU,winter,17,112.23,26.29,85.02,400.77,26.783,91.286,105.628,0.001,21.421,734.828
EU,winter,18,112.23,26.29,0.0,398.285,26.783,138.195,123.161,0.398,32.721,763.411
EU,winter,19,112.23,26.29,0.0,406.685,26.783,122.977,119.231,0.104,32.41,743.261
EU,winter,20,112.23,26.29,0.0,409.239,26.783,95.174,112.97,0.152,27.213,686.279
EU,winter,21,112.23,26.29,0.0,409.23,26.783,66.278,102.493,0.0,20.095,611.898
EU,winter,22,112.23,26.29,0.0,402.019,26.783,45.079,92.836,0.0,12.891,540.457
EU,winter,23,112.23,26.29,0.0,406.506,26.783,27.202,79.736,0.0,7.676,475.623
EU,coldsnap,0,112.23,26.29,0.0,111.503,26.257,26.363,164.278,0.0,16.96,479.835
EU,coldsnap,1,112.23,26.29,0.0,117.05,26.257,20.66,149.861,0.0,5.564,449.307
EU,coldsnap,2,112.23,26.29,0.0,131.25,26.257,22.561,119.613,0.0,3.017,434.923
EU,coldsnap,3,112.23,26.29,0.0,124.204,26.257,19.928,124.372,0.0,3.44,434.923
EU,coldsnap,4,112.23,26.29,0.0,120.545,26.257,28.461,146.013,0.0,4.792,463.739
EU,coldsnap,5,112.23,26.29,0.0,143.791,26.257,63.0,171.25,0.0,9.59,550.811
EU,coldsnap,6,112.23,26.29,0.0,116.241,26.257,198.145,191.815,0.0,39.704,710.682
EU,coldsnap,7,112.23,26.29,77.22,110.755,26.257,137.609,194.014,0.0,142.37,826.744
EU,coldsnap,8,112.23,26.29,149.177,135.85,26.257,93.582,193.189,0.0,139.133,875.708
EU,coldsnap,9,112.23,26.29,210.969,129.727,26.257,65.175,177.43,0.0,98.988,846.81
EU,coldsnap,10,112.23,26.29,258.383,118.566,26.257,46.002,134.159,0.0,53.23,771.349
EU,coldsnap,11,112.23,26.29,288.189,121.841,26.257,41.859,115.783,0.0,40.454,759.731
EU,coldsnap,12,112.23,26.29,298.355,124.179,26.257,35.133,94.939,0.0,36.416,736.085
EU,coldsnap,13,112.23,26.29,288.189,104.116,26.257,33.639,117.257,0.0,36.829,720.421
EU,coldsnap,14,112.23,26.29,258.383,96.536,26.257,37.879,131.294,0.0,39.578,714.779
EU,coldsnap,15,112.23,26.29,210.969,96.647,26.257,64.519,155.651,0.0,45.781,731.52
EU,coldsnap,16,112.23,26.29,149.177,99.216,26.257,95.281,179.006,0.0,91.133,777.882
EU,coldsnap,17,112.23,26.29,77.22,103.506,26.257,116.366,190.838,0.0,193.682,846.388
EU,coldsnap,18,112.23,26.29,0.0,89.235,26.257,171.227,194.794,13.814,253.621,887.467
EU,coldsnap,19,112.23,26.29,0.0,80.961,26.257,167.048,194.792,3.344,246.958,857.879
EU,coldsnap,20,112.23,26.29,0.0,94.559,26.257,139.226,191.443,1.894,185.984,777.882
EU,coldsnap,21,112.23,26.29,0.0,86.71,26.257,115.238,186.724,0.0,128.149,681.597
EU,coldsnap,22,112.23,26.29,0.0,73.226,26.257,85.871,187.443,0.0,84.632,595.948
EU,coldsnap,23,112.23,26.29,0.0,79.151,26.257,44.912,180.489,0.0,53.145,521.961
