country,scenario,year,energy_gwh,clearing_eur_mwh,carbon_eur_t,dh_avail,gas_var_eur_mwh,h2_var_eur_mwh,revenue_meur,gas_profit_meur,h2_profit_meur,gas_profit_chp_lo_meur,gas_profit_chp_hi_meur,h2_profit_chp_lo_meur,h2_profit_chp_hi_meur,gas_syscost_meur,h2_syscost_meur,cum_gas_profit_meur,cum_h2_profit_meur,cum_gas_profit_chp_lo_meur,cum_gas_profit_chp_hi_meur,cum_h2_profit_chp_lo_meur,cum_h2_profit_chp_hi_meur,cum_gas_syscost_meur,cum_h2_syscost_meur
DE,NET_ZERO,2050,4202.7,272.7,350.0,0.196,240.2,212.7,1146.21,-3375.8,-4431.34,-3333.67,-3291.53,-4392.99,-4354.65,4522.01,5577.55,-48942.274999999994,-93404.3,-47673.475,-46404.6,-92173.52500000001,-90942.75,77324.275,121786.3
DE,H2_PUSH,2025,19042.6,195.5,70.0,0.196,135.5,603.4,3723.31,-437.16,-9873.79,-227.38,-17.59,-9664.0,-9454.22,4160.47,13597.1,-1092.9,-24684.475000000002,-568.45,-43.975,-24160.0,-23635.55,10401.175000000001,33992.75
DE,H2_PUSH,2030,3452.4,246.9,200.0,0.196,186.9,313.3,852.25,-1317.97,-2262.82,-1280.65,-1243.33,-2227.54,-2192.27,2170.22,3115.06,-10977.675,-41655.625,-10173.325,-9368.949999999999,-40866.55,-40077.575,26677.824999999997,57355.7
DE,H2_PUSH,2040,2438.2,252.2,300.0,0.196,225.1,192.2,615.03,-2188.62,-2860.18,-2163.23,-2137.85,-2838.76,-2817.33,2803.64,3475.21,-32863.875,-70257.425,-31805.625,-30747.449999999997,-69254.15000000001,-68250.875,54714.22499999999,92107.79999999999
DE,H2_PUSH,2050,4202.7,214.9,350.0,0.196,240.2,154.9,903.16,-3618.85,-4431.34,-3576.71,-3534.58,-4399.62,-4367.9,4522.01,5334.51,-50958.125,-92414.125,-49689.175,-48420.35,-91252.25,-90090.375,77324.275,118780.34999999999
DK,CURRENT_POLICIES,2025,1629.8,176.1,30.0,0.148,116.1,489.5,287.02,-38.09,-691.85,-24.56,-11.03,-678.32,-664.8,325.11,978.87,-95.22500000000001,-1729.625,-61.4,-27.575,-1695.8000000000002,-1662.0,812.7750000000001,2447.175
DK,CURRENT_POLICIES,2030,3381.7,182.6,70.0,0.148,122.6,441.4,617.65,7.78,-1135.2,35.32,62.86,-1108.17,-1081.14,609.87,1752.84,-36.87500000000001,-10243.625,203.49999999999997,443.875,-10007.075,-9770.550000000001,5386.799999999999,15593.474999999999
DK,CURRENT_POLICIES,2040,2179.4,202.5,130.0,0.148,142.5,350.7,441.36,-107.71,-640.97,-90.62,-73.52,-624.81,-608.66,549.07,1082.32,-1113.975,-16653.325,-702.7,-291.32499999999993,-16255.175,-15857.150000000001,10877.5,26416.674999999996
DK,CURRENT_POLICIES,2050,2701.3,204.8,150.0,0.148,144.8,298.3,553.15,-141.86,-657.97,-121.46,-101.06,-639.4,-620.83,695.01,1211.12,-1823.275,-19943.175000000003,-1310.0,-796.625,-19452.175,-18961.300000000003,14352.55,32472.274999999994
DK,STATED_POLICIES,2025,1629.8,188.7,55.0,0.148,128.7,489.5,307.6,-38.09,-671.27,-24.56,-11.03,-657.75,-644.22,345.68,978.87,-95.22500000000001,-1678.175,-61.4,-27.575,-1644.375,-1610.5500000000002,864.2,2447.175
DK,STATED_POLICIES,2030,3381.7,208.6,122.0,0.148,148.6,287.7,705.57,7.78,-527.34,35.32,62.86,-500.31,-473.29,697.79,1232.91,-36.87500000000001,-5633.225,203.49999999999997,443.875,-5396.7,-5160.225,6097.624999999999,11694.0
DK,STATED_POLICIES,2040,2179.4,227.0,180.0,0.148,167.0,211.0,494.78,-107.71,-283.02,-90.62,-73.52,-266.87,-250.71,602.49,777.8,-1113.975,-8463.425,-702.7,-291.32499999999993,-8065.4,-7667.325000000001,12122.524999999998,19472.0
DK,STATED_POLICIES,2050,2701.3,228.8,200.0,0.148,168.8,187.4,618.11,-141.86,-293.48,-121.46,-101.06,-274.91,-256.34,759.97,911.59,-1823.275,-9930.824999999999,-1310.0,-796.625,-9439.95,-8949.025000000001,15922.374999999998,24029.95
DK,NET_ZERO,2025,1629.8,196.3,70.0,0.148,136.3,489.5,319.94,-38.09,-658.93,-24.56,-11.03,-645.4,-631.87,358.03,978.87,-95.22500000000001,-1647.3249999999998,-61.4,-27.575,-1613.5,-1579.675,895.0749999999999,2447.175
DK,NET_ZERO,2030,3381.7,247.6,200.0,0.148,187.6,287.7,837.46,7.78,-395.46,35.32,62.86,-368.43,-341.4,829.68,1232.91,-36.87500000000001,-4613.275,203.49999999999997,443.875,-4376.725,-4140.175,7117.674999999999,11694.0
DK,NET_ZERO,2040,2179.4,271.0,300.0,0.148,225.9,211.0,590.6,-140.11,-187.2,-123.02,-105.92,-171.04,-154.89,730.71,777.8,-1437.9750000000001,-6485.275,-1026.7,-615.325,-6087.125,-5689.075,14424.775,19472.0
DK,NET_ZERO,2050,2701.3,247.4,350.0,0.148,241.0,187.4,668.41,-286.45,-243.18,-266.04,-245.64,-224.61,-206.04,954.85,911.59,-2870.2250000000004,-7701.174999999999,-2356.9,-1843.5249999999999,-7210.175,-6719.275,19199.025,24029.95
DK,H2_PUSH,2025,1629.8,196.3,70.0,0.148,136.3,489.5,319.94,-38.09,-658.93,-24.56,-11.03,-645.4,-631.87,358.03,978.87,-95.22500000000001,-1647.3249999999998,-61.4,-27.575,-1613.5,-1579.675,895.0749999999999,2447.175
DK,H2_PUSH,2030,3381.7,247.6,200.0,0.148,187.6,268.8,837.46,7.78,-331.81,35.32,62.86,-305.78,-279.76,829.68,1169.27,-36.87500000000001,-4135.9,203.49999999999997,443.875,-3906.85,-3677.875,7117.674999999999,11216.7
DK,H2_PUSH,2040,2179.4,233.6,300.0,0.148,225.9,173.6,509.02,-221.69,-187.2,-204.6,-187.5,-172.77,-158.34,730.71,696.22,-2253.775,-6007.9,-1842.5,-1431.125,-5634.55,-5261.275,14424.775,18178.9
DK,H2_PUSH,2050,2701.3,201.8,350.0,0.148,241.0,141.8,545.18,-409.67,-243.18,-389.27,-368.86,-227.82,-212.45,954.85,788.36,-4302.125,-7223.799999999999,-3788.85,-3275.425,-6773.65,-6323.525,19199.025,22120.7
EE,CURRENT_POLICIES,2025,2312.9,173.8,30.0,0.147,113.8,626.4,401.97,94.21,-1106.22,113.29,132.36,-1087.15,-1068.07,307.75,1508.18,235.52499999999998,-2765.55,283.225,330.90000000000003,-2717.875,-2670.1749999999997,769.375,3770.4500000000003
EE,CURRENT_POLICIES,2030,2793.5,180.3,70.0,0.147,120.3,570.8,503.75,114.0,-1162.2,136.61,159.21,-1140.02,-1117.83,389.75,1665.95,1090.525,-11482.05,1307.8000000000002,1524.9750000000001,-11268.025,-11053.899999999998,3692.5,16265.075
EE,CURRENT_POLICIES,2040,883.0,200.2,130.0,0.147,140.2,465.8,176.77,-9.42,-317.75,-2.54,4.34,-311.25,-304.75,186.19,494.53,996.325,-14659.55,1282.4,1568.3750000000002,-14380.525,-14101.399999999998,5554.4,21210.375
EE,CURRENT_POLICIES,2050,605.3,202.5,150.0,0.147,142.5,400.6,122.54,-29.08,-207.13,-24.54,-20.0,-202.99,-198.86,151.62,329.67,850.9250000000001,-15695.199999999999,1159.7,1468.3750000000002,-15395.475,-15095.699999999997,6312.5,22858.725
EE,STATED_POLICIES,2025,2312.9,186.4,55.0,0.147,126.4,626.4,431.17,94.21,-1077.02,113.29,132.36,-1057.95,-1038.87,336.95,1508.18,235.52499999999998,-2692.55,283.225,330.90000000000003,-2644.875,-2597.1749999999997,842.375,3770.4500000000003
EE,STATED_POLICIES,2030,2793.5,206.3,122.0,0.147,146.3,415.2,576.38,114.0,-654.83,136.61,159.21,-632.65,-610.46,462.38,1231.21,1090.525,-7603.775000000001,1307.8000000000002,1524.9750000000001,-7389.75,-7175.625,4310.225,13004.525000000001
EE,STATED_POLICIES,2040,883.0,224.7,180.0,0.147,164.7,324.4,198.42,-9.42,-171.22,-2.54,4.34,-164.72,-158.22,207.84,369.64,996.325,-9315.975,1282.4,1568.3750000000002,-9036.95,-8757.825,6388.625,16700.925000000003
EE,STATED_POLICIES,2050,605.3,226.5,200.0,0.147,166.5,288.4,137.09,-29.08,-124.64,-24.54,-20.0,-120.5,-116.37,166.18,261.73,850.9250000000001,-9939.175000000001,1159.7,1468.3750000000002,-9639.45,-9339.675000000001,7219.525,18009.575000000004
EE,NET_ZERO,2025,2312.9,194.0,70.0,0.147,134.0,626.4,448.69,94.21,-1059.5,113.29,132.36,-1040.43,-1021.35,354.47,1508.18,235.52499999999998,-2648.75,283.225,330.90000000000003,-2601.0750000000003,-2553.375,886.1750000000001,3770.4500000000003
EE,NET_ZERO,2030,2793.5,245.3,200.0,0.147,185.3,415.2,685.32,114.0,-545.88,136.61,159.21,-523.7,-501.52,571.32,1231.21,1090.525,-6742.85,1307.8000000000002,1524.9750000000001,-6528.825000000001,-6314.775,5171.075000000001,13004.525000000001
EE,NET_ZERO,2040,883.0,283.5,300.0,0.147,223.5,324.4,250.37,-9.42,-119.27,-2.54,4.34,-112.77,-106.27,259.79,369.64,996.325,-7935.55,1282.4,1568.3750000000002,-7656.525000000001,-7377.474999999999,7768.975,16700.925000000003
EE,NET_ZERO,2050,605.3,298.6,350.0,0.147,238.6,288.4,180.76,-29.08,-80.97,-24.54,-20.0,-76.84,-72.7,209.84,261.73,850.9250000000001,-8340.4,1159.7,1468.3750000000002,-8040.725,-7740.974999999999,8818.175000000001,18009.575000000004
EE,H2_PUSH,2025,2312.9,194.0,70.0,0.147,134.0,626.4,448.69,94.21,-1059.5,113.29,132.36,-1040.43,-1021.35,354.47,1508.18,235.52499999999998,-2648.75,283.225,330.90000000000003,-2601.0750000000003,-2553.375,886.1750000000001,3770.4500000000003
EE,H2_PUSH,2030,2793.5,245.3,200.0,0.147,185.3,393.7,685.32,114.0,-485.88,136.61,159.21,-464.51,-443.15,571.32,1171.2,1090.525,-6292.85,1307.8000000000002,1524.9750000000001,-6084.9,-5877.0,5171.075000000001,12554.45
EE,H2_PUSH,2040,883.0,283.5,300.0,0.147,223.5,280.5,250.37,-9.42,-80.46,-2.54,4.34,-74.65,-68.85,259.79,330.83,996.325,-7097.450000000001,1282.4,1568.3750000000002,-6831.4,-6565.5,7768.975,15862.75
EE,H2_PUSH,2050,605.3,293.8,350.0,0.147,238.6,233.8,177.81,-32.03,-50.88,-27.49,-22.95,-47.46,-44.04,209.84,228.69,836.1750000000001,-7351.85,1144.95,1453.6250000000002,-7068.7,-6785.7,8818.175000000001,17006.2
EL,CURRENT_POLICIES,2025,0.0,173.9,30.0,0.232,113.9,715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,CURRENT_POLICIES,2030,0.0,180.4,70.0,0.232,120.4,649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,CURRENT_POLICIES,2040,0.0,200.3,130.0,0.232,140.3,524.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,CURRENT_POLICIES,2050,0.0,202.5,150.0,0.232,142.5,449.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,STATED_POLICIES,2025,0.0,186.5,55.0,0.232,126.5,715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,STATED_POLICIES,2030,0.0,206.4,122.0,0.232,146.4,454.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,STATED_POLICIES,2040,0.0,224.8,180.0,0.232,164.8,347.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,STATED_POLICIES,2050,0.0,226.6,200.0,0.232,166.6,308.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,NET_ZERO,2025,0.0,194.1,70.0,0.232,134.1,715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,NET_ZERO,2030,0.0,245.4,200.0,0.232,185.4,454.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,NET_ZERO,2040,0.0,283.6,300.0,0.232,223.6,347.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,NET_ZERO,2050,0.0,298.7,350.0,0.232,238.7,308.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,H2_PUSH,2025,0.0,194.1,70.0,0.232,134.1,715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,H2_PUSH,2030,0.0,245.4,200.0,0.232,185.4,428.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,H2_PUSH,2040,0.0,283.6,300.0,0.232,223.6,295.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL,H2_PUSH,2050,0.0,298.7,350.0,0.232,238.7,244.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,CURRENT_POLICIES,2025,0.0,174.3,30.0,0.209,114.3,665.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,CURRENT_POLICIES,2030,0.0,180.8,70.0,0.209,120.8,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,CURRENT_POLICIES,2040,0.0,200.7,130.0,0.209,140.7,491.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,CURRENT_POLICIES,2050,0.0,202.9,150.0,0.209,142.9,421.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,STATED_POLICIES,2025,0.0,186.9,55.0,0.209,126.9,665.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,STATED_POLICIES,2030,0.0,206.8,122.0,0.209,146.8,432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,STATED_POLICIES,2040,0.0,225.2,180.0,0.209,165.2,334.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,STATED_POLICIES,2050,0.0,227.0,200.0,0.209,167.0,297.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,NET_ZERO,2025,0.0,194.5,70.0,0.209,134.5,665.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,NET_ZERO,2030,0.0,245.8,200.0,0.209,185.8,432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,NET_ZERO,2040,0.0,284.0,300.0,0.209,224.0,334.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,NET_ZERO,2050,0.0,299.1,350.0,0.209,239.1,297.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,H2_PUSH,2025,0.0,194.5,70.0,0.209,134.5,665.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,H2_PUSH,2030,0.0,245.8,200.0,0.209,185.8,409.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,H2_PUSH,2040,0.0,284.0,300.0,0.209,224.0,287.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES,H2_PUSH,2050,0.0,298.9,350.0,0.209,239.1,238.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,CURRENT_POLICIES,2025,4315.1,175.0,30.0,0.143,115.0,644.6,755.08,20.54,-2344.17,55.34,90.13,-2309.38,-2274.58,734.54,3099.25,51.349999999999994,-5860.425,138.35000000000002,225.325,-5773.450000000001,-5686.45,1836.35,7748.125
FI,CURRENT_POLICIES,2030,7163.9,181.5,70.0,0.143,121.5,587.0,1300.39,125.69,-3310.11,182.37,239.06,-3254.48,-3198.85,1174.7,4610.49,994.025,-30686.25,1506.125,2018.275,-30182.05,-29677.825,10646.6,42326.799999999996
FI,CURRENT_POLICIES,2040,7637.5,201.4,130.0,0.143,141.4,478.3,1538.12,59.23,-2646.6,117.43,175.62,-2591.6,-2536.6,1478.9,4184.72,1586.3249999999998,-57152.25,2680.425,3774.4750000000004,-56098.05,-55043.825,25435.6,84174.0
FI,CURRENT_POLICIES,2050,10694.9,203.6,150.0,0.143,143.6,411.1,2177.99,118.58,-2915.81,197.06,275.54,-2844.38,-2772.95,2059.41,5093.81,2179.225,-71731.3,3665.7250000000004,5152.175,-70319.95000000001,-68908.575,35732.649999999994,109643.05
FI,STATED_POLICIES,2025,4315.1,187.6,55.0,0.143,127.6,644.6,809.56,20.54,-2289.69,55.34,90.13,-2254.9,-2220.1,789.02,3099.25,51.349999999999994,-5724.225,138.35000000000002,225.325,-5637.25,-5550.25,1972.55,7748.125
