country,year,tech,carrier,share,useful_heat_MWh,final_energy_MWh,co2_tCO2,variant,mode
FI,2040,district_heat,district_heat,0.34254271,25280593.178301845,26279202.888047658,262792.02888047654,COST_OPT_100,trajectory
FI,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FI,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FI,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FI,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FI,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FI,2050,hp_air,electricity,0.55877271,43089639.482262686,14483912.431012668,72419.56215506334,COST_OPT_100,trajectory
FI,2050,hp_ground,electricity,0.098684578,7610040.383824815,2082090.3922913312,10410.451961456656,COST_OPT_100,trajectory
FI,2050,district_heat,district_heat,0.34254271,26415108.714198403,27232070.8393798,136160.354196899,COST_OPT_100,trajectory
FI,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2025,gas_boiler,gas,0.33326667,191231641.8933348,207860480.31884217,41987817.02440612,COST_OPT_100,trajectory
FR,2025,oil_boiler,oil,0.11438856,65637263.22411492,72930292.47123879,19326527.504878283,COST_OPT_100,trajectory
FR,2025,biomass_boiler,biomass,0.18408159,105627798.59754856,120031589.31539609,0.0,COST_OPT_100,trajectory
FR,2025,resistance_heater,electricity,0.14928507,85661218.52587724,87409406.6590584,6992752.532724673,COST_OPT_100,trajectory
FR,2025,hp_air,electricity,0.16418358,94210127.80943766,28548523.578617476,2283881.886289398,COST_OPT_100,trajectory
FR,2025,hp_ground,electricity,0.0099990001,5737523.066481923,1509874.4911794534,120789.95929435629,COST_OPT_100,trajectory
FR,2025,district_heat,district_heat,0.04479552,25704103.080772273,27056950.611339238,2164556.0489071393,COST_OPT_100,trajectory
FR,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2030,gas_boiler,gas,0.018266673,10251600.309198797,11094805.529435927,2241150.7169460575,COST_OPT_100,trajectory
FR,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2030,biomass_boiler,biomass,0.045508029,25539961.446040433,28891359.10185569,0.0,COST_OPT_100,trajectory
FR,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2030,hp_air,electricity,0.47918358,268926833.9610057,80517016.15598974,4428435.888579436,COST_OPT_100,trajectory
FR,2030,hp_ground,electricity,0.097246195,54576392.90583492,13993946.89893203,769667.0794412617,COST_OPT_100,trajectory
FR,2030,district_heat,district_heat,0.35979552,201924010.14023414,211660387.98766682,10583019.399383342,COST_OPT_100,trajectory
FR,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,hp_air,electricity,0.50028523,267073074.3938823,78091542.22043343,1952288.5555108357,COST_OPT_100,trajectory
FR,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2040,district_heat,district_heat,0.49971477,266768539.10704455,277306173.70794654,5546123.474158931,COST_OPT_100,trajectory
FR,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,hp_air,electricity,0.50028523,250959758.83629054,71702788.23894015,573622.3059115213,COST_OPT_100,trajectory
FR,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
FR,2050,district_heat,district_heat,0.49971477,250673597.072079,258426388.73410207,2067411.1098728166,COST_OPT_100,trajectory
FR,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2025,gas_boiler,gas,0.2543,4517786.301961904,4910637.2847412005,991948.7315177225,COST_OPT_100,trajectory
HR,2025,oil_boiler,oil,0.0351,623571.7624807819,692857.5138675354,183607.2411748969,COST_OPT_100,trajectory
HR,2025,biomass_boiler,biomass,0.5858,10407075.169835955,11826221.783904495,0.0,COST_OPT_100,trajectory
HR,2025,resistance_heater,electricity,0.0246,437033.20105490694,445952.24597439484,80271.40427539108,COST_OPT_100,trajectory
HR,2025,hp_air,electricity,0.0145,257600.87054049395,79653.94883750586,14337.710790751054,COST_OPT_100,trajectory
HR,2025,hp_ground,electricity,0.0025,44413.94319663689,11926.407947539445,2146.7534305571,COST_OPT_100,trajectory
HR,2025,district_heat,district_heat,0.0832,1478096.0295840756,1555890.5574569218,124471.24459655375,COST_OPT_100,trajectory
HR,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2030,gas_boiler,gas,0.25053246,4301836.595517491,4655667.311166116,940444.7968555554,COST_OPT_100,trajectory
HR,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2030,biomass_boiler,biomass,0.3083,5293750.048987834,5988405.032791667,0.0,COST_OPT_100,trajectory
HR,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2030,hp_air,electricity,0.080467545,1381690.14040117,422122.12526004214,42212.21252600422,COST_OPT_100,trajectory
HR,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2030,district_heat,district_heat,0.3607,6193498.678786609,6492136.979860178,324606.8489930089,COST_OPT_100,trajectory
HR,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2040,gas_boiler,gas,0.13510221,2169540.8816061877,2327833.563955137,470222.37991893775,COST_OPT_100,trajectory
HR,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2040,hp_air,electricity,0.36253642,5821796.580982288,1737020.1041240864,69480.80416496347,COST_OPT_100,trajectory
HR,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2040,district_heat,district_heat,0.50236136,8067177.493686323,8385839.390526324,167716.78781052647,COST_OPT_100,trajectory
HR,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,hp_air,electricity,0.49763864,7473792.727038,2178948.3169207,17431.5865353656,COST_OPT_100,trajectory
HR,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HR,2050,district_heat,district_heat,0.50236136,7544720.962007528,7778062.8474304415,62224.50277944353,COST_OPT_100,trajectory
HR,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2025,gas_boiler,gas,0.558,37973116.78013073,41275126.93492471,8337575.640854791,COST_OPT_100,trajectory
HU,2025,oil_boiler,oil,0.011,748573.986705086,831748.8741167622,220413.451640942,COST_OPT_100,trajectory
HU,2025,biomass_boiler,biomass,0.297,20211497.641037323,22967610.955724232,0.0,COST_OPT_100,trajectory
HU,2025,resistance_heater,electricity,0.029,1973513.2376770452,2013789.0180378011,503447.2545094503,COST_OPT_100,trajectory
HU,2025,hp_air,electricity,0.011,748573.986705086,233856.29075447863,58464.07268861966,COST_OPT_100,trajectory
HU,2025,hp_ground,electricity,0.0025,170130.4515238832,46155.84685943658,11538.961714859142,COST_OPT_100,trajectory
HU,2025,district_heat,district_heat,0.0915,6226774.525774125,6554499.500814869,1179809.9101466765,COST_OPT_100,trajectory
HU,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2030,gas_boiler,gas,0.47549407,31317155.95847064,33893025.92908078,6846391.237674317,COST_OPT_100,trajectory
HU,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2030,biomass_boiler,biomass,0.0345,2272251.0094967894,2570419.694000893,0.0,COST_OPT_100,trajectory
HU,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2030,hp_air,electricity,0.13600593,8957669.905508686,2764883.6056264853,359434.8687314431,COST_OPT_100,trajectory
HU,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2030,district_heat,district_heat,0.354,23315271.227880098,24439487.660251677,2688343.6426276844,COST_OPT_100,trajectory
HU,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,hp_air,electricity,0.53020049,32629509.509144075,9835868.303232675,491793.4151616338,COST_OPT_100,trajectory
HU,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2040,district_heat,district_heat,0.46979951,28912322.542244777,30054389.337052785,1502719.4668526393,COST_OPT_100,trajectory
HU,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,hp_air,electricity,0.53020049,30503083.03324457,8984707.81538868,89847.0781538868,COST_OPT_100,trajectory
HU,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
HU,2050,district_heat,district_heat,0.46979951,27028140.736926917,27864062.615388576,501553.12707699434,COST_OPT_100,trajectory
HU,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2025,gas_boiler,gas,0.27912791,9784915.398640772,10635777.60721823,2148427.0766580827,COST_OPT_100,trajectory
IE,2025,oil_boiler,oil,0.56085609,19660984.068065625,21845537.85340625,5789067.531152656,COST_OPT_100,trajectory
IE,2025,biomass_boiler,biomass,0.0270027,946588.017783235,1075668.2020264033,0.0,COST_OPT_100,trajectory
IE,2025,resistance_heater,electricity,0.056005601,1963293.7015686862,2003360.9199680472,440739.40239297034,COST_OPT_100,trajectory
IE,2025,hp_air,electricity,0.072007201,2524234.7491439367,780530.225461947,171716.64960162836,COST_OPT_100,trajectory
IE,2025,hp_ground,electricity,0.0050005001,175294.0808727967,47071.450288076456,10355.71906337682,COST_OPT_100,trajectory
IE,2025,district_heat,district_heat,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2030,gas_boiler,gas,0.016627913,590118.5458598335,638656.4349132397,129008.59985247442,COST_OPT_100,trajectory
IE,2030,oil_boiler,oil,0.29835609,10588548.423318405,11765053.803687116,3117739.257977086,COST_OPT_100,trajectory
IE,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2030,hp_air,electricity,0.3345072,11871538.084403284,3626890.530491044,435226.8636589252,COST_OPT_100,trajectory
IE,2030,hp_ground,electricity,0.088008801,3123400.132595561,817216.1519088333,98065.93822905999,COST_OPT_100,trajectory
IE,2030,district_heat,district_heat,0.2625,9316028.91404389,9765229.469647685,488261.47348238423,COST_OPT_100,trajectory
IE,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,hp_air,electricity,0.59569148,21330107.049820583,6364156.537122742,286387.0441705234,COST_OPT_100,trajectory
IE,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2040,district_heat,district_heat,0.40430852,14477198.85594893,15049063.259822173,300981.2651964435,COST_OPT_100,trajectory
IE,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,hp_air,electricity,0.59569148,21112081.45815681,6155125.78955009,49241.00631640073,COST_OPT_100,trajectory
IE,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IE,2050,district_heat,district_heat,0.40430852,14329220.23404938,14772391.993865341,118179.13595092272,COST_OPT_100,trajectory
IE,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2025,gas_boiler,gas,0.625,318033406.60786605,345688485.4433327,69829074.0595532,COST_OPT_100,trajectory
IT,2025,oil_boiler,oil,0.05,25442672.528629284,28269636.142921425,7491453.577874178,COST_OPT_100,trajectory
IT,2025,biomass_boiler,biomass,0.22,111947759.12596884,127213362.64314641,0.0,COST_OPT_100,trajectory
IT,2025,resistance_heater,electricity,0.025,12721336.264314642,12980955.371749636,3245238.842937409,COST_OPT_100,trajectory
IT,2025,hp_air,electricity,0.055,27986939.78149221,7709900.766251298,1927475.1915628244,COST_OPT_100,trajectory
IT,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2025,district_heat,district_heat,0.025,12721336.264314642,13390880.27822594,1472996.8306048533,COST_OPT_100,trajectory
IT,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2030,gas_boiler,gas,0.325,165024884.82317382,178598360.19824007,36076868.76004449,COST_OPT_100,trajectory
IT,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2030,hp_air,electricity,0.35,177719106.7326487,48372103.084553264,6772094.431837458,COST_OPT_100,trajectory
IT,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2030,district_heat,district_heat,0.325,165024884.82317382,172982059.5630753,12108744.169415273,COST_OPT_100,trajectory
IT,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,hp_air,electricity,0.3244564,164265146.81584558,43664313.348177984,2401537.234149789,COST_OPT_100,trajectory
IT,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2040,district_heat,district_heat,0.6755436,342012882.57684195,355522746.96137416,9954636.914918477,COST_OPT_100,trajectory
IT,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,hp_air,electricity,0.3244564,163382316.41351706,42436965.302212216,424369.65302212216,COST_OPT_100,trajectory
IT,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
IT,2050,district_heat,district_heat,0.6755436,340174760.63448405,350695629.52008665,3506956.2952008666,COST_OPT_100,trajectory
IT,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2025,gas_boiler,gas,0.11641164,2108711.769559798,2292078.0103910845,462999.7580989991,COST_OPT_100,trajectory
LT,2025,oil_boiler,oil,0.0370037,670294.9782964994,744772.1981072215,197364.6324984137,COST_OPT_100,trajectory
LT,2025,biomass_boiler,biomass,0.34983498,6337004.956976094,7201141.996563744,0.0,COST_OPT_100,trajectory
LT,2025,resistance_heater,electricity,0.02750275,498192.21359874954,508359.4016313771,101671.88032627542,COST_OPT_100,trajectory
LT,2025,hp_air,electricity,0.10291029,1864144.6828840484,627658.1423852015,125531.62847704033,COST_OPT_100,trajectory
LT,2025,hp_ground,electricity,0.0050005001,90580.40428392682,26485.498328633574,5297.099665726715,COST_OPT_100,trajectory
LT,2025,district_heat,district_heat,0.36133613,6545339.882662844,6889831.455434573,826779.7746521487,COST_OPT_100,trajectory
LT,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2030,biomass_boiler,biomass,0.4,7539843.589551808,8529234.829809738,0.0,COST_OPT_100,trajectory
LT,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2030,hp_air,electricity,0.072014583,1357446.7299669913,451579.08515202644,45157.908515202646,COST_OPT_100,trajectory
LT,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2030,district_heat,district_heat,0.52798542,9952318.710909547,10432199.906613782,730253.9934629649,COST_OPT_100,trajectory
LT,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,hp_air,electricity,0.47201458,8805618.830293579,2860824.8311545094,100128.86909040782,COST_OPT_100,trajectory
LT,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2040,district_heat,district_heat,0.52798542,9849777.005770594,10238853.43635197,286687.89621785516,COST_OPT_100,trajectory
LT,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LT,2050,hp_air,electricity,0.3883689,6347542.811879484,2015092.9561522172,16120.743649217737,COST_OPT_100,trajectory
LT,2050,hp_ground,electricity,0.08364568,1367113.9342742725,353259.4145411557,2826.075316329245,COST_OPT_100,trajectory
LT,2050,district_heat,district_heat,0.52798542,8629450.137480551,8896340.347918095,88963.40347918094,COST_OPT_100,trajectory
LT,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2025,gas_boiler,gas,0.565,3728864.0656463043,4053113.114832939,818728.8491962538,COST_OPT_100,trajectory
LU,2025,oil_boiler,oil,0.23,1517944.663891416,1686605.1821015733,446950.37325691694,COST_OPT_100,trajectory
LU,2025,biomass_boiler,biomass,0.065,428984.36153453065,487482.2290165121,0.0,COST_OPT_100,trajectory
LU,2025,resistance_heater,electricity,0.02,131995.18816447095,134688.96751476626,20203.345127214943,COST_OPT_100,trajectory
LU,2025,hp_air,electricity,0.055,362986.7674522951,109995.99013705913,16499.39852055887,COST_OPT_100,trajectory
LU,2025,hp_ground,electricity,0.01,65997.59408223548,17367.787916377758,2605.1681874566634,COST_OPT_100,trajectory
LU,2025,district_heat,district_heat,0.055,362986.7674522951,382091.3341603107,30567.306732824854,COST_OPT_100,trajectory
LU,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2030,gas_boiler,gas,0.29,2113154.976099425,2286964.2598478626,461966.78048926825,COST_OPT_100,trajectory
LU,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2030,hp_air,electricity,0.355,2586793.160397572,774488.9701789138,61959.1176143131,COST_OPT_100,trajectory
LU,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2030,district_heat,district_heat,0.355,2586793.160397572,2711523.2289282726,135576.16144641364,COST_OPT_100,trajectory
LU,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,hp_air,electricity,0.31248839,2750222.828319905,804158.7217309664,24124.761651928988,COST_OPT_100,trajectory
LU,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2040,district_heat,district_heat,0.68751161,6050817.19854287,6289830.767716081,125796.61535432162,COST_OPT_100,trajectory
LU,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,hp_air,electricity,0.31248839,3227723.8863074724,922206.8246592778,7377.654597274223,COST_OPT_100,trajectory
LU,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LU,2050,district_heat,district_heat,0.68751161,7101376.296606435,7321006.491346841,58568.05193077472,COST_OPT_100,trajectory
LU,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2025,gas_boiler,gas,0.066993301,1464231.3173201787,1591555.7796958464,321494.267498561,COST_OPT_100,trajectory
LV,2025,oil_boiler,oil,0.0279972,611917.5563132276,679908.3959035863,180175.72491445037,COST_OPT_100,trajectory
LV,2025,biomass_boiler,biomass,0.48625137,10627696.701254377,12076928.069607247,0.0,COST_OPT_100,trajectory
LV,2025,resistance_heater,electricity,0.01449855,316885.8773764929,323352.93609846215,38802.352331815455,COST_OPT_100,trajectory
LV,2025,hp_air,electricity,0.0209979,458938.16723492066,154524.63543263322,18542.956251915988,COST_OPT_100,trajectory
LV,2025,hp_ground,electricity,0.0049995,109270.99219879063,31950.582514266265,3834.069901711952,COST_OPT_100,trajectory
LV,2025,district_heat,district_heat,0.37826217,8267443.2697605,8702571.86290579,870257.186290579,COST_OPT_100,trajectory
LV,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2030,biomass_boiler,biomass,0.20525137,4380505.879730957,4955323.39336081,0.0,COST_OPT_100,trajectory
LV,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2030,hp_air,electricity,0.22222556,4742771.618072535,1577768.3360188075,102554.94184122249,COST_OPT_100,trajectory
LV,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2030,district_heat,district_heat,0.57252307,12218874.224404048,12808044.260381602,768482.6556228962,COST_OPT_100,trajectory
LV,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,hp_air,electricity,0.42747693,8856487.991639046,2877351.524249203,71933.78810623007,COST_OPT_100,trajectory
LV,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2040,district_heat,district_heat,0.57252307,11861561.03065333,12330105.021469157,295922.5205152598,COST_OPT_100,trajectory
LV,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_100,trajectory
LV,2050,hp_air,electricity,0.35068596,7262593.582193937,2305585.2641885513,11527.926320942757,COST_OPT_100,trajectory
LV,2050,hp_ground,electricity,0.076790977,1590316.466420846,410934.487447247,2054.6724372362355,COST_OPT_100,trajectory
