n_person,building,unit,geo,2021
1,NRES,NR,ES709,2533
1,NRES,NR,ESZ,0
1,NRES,NR,ESZZ,0
1,NRES,NR,ESZZZ,0
1,NRES,NR,EU27_2020,715901
1,NRES,NR,FI,30194
1,NRES,NR,FI1,29875
1,NRES,NR,FI19,9171
1,NRES,NR,FI193,1632
1,NRES,NR,FI194,1254
1,NRES,NR,FI195,1307
1,NRES,NR,FI196,1480
1,NRES,NR,FI197,3491
1,NRES,NR,FI1B,5358
1,NRES,NR,FI1B1,5358
1,NRES,NR,FI1C,6234
1,NRES,NR,FI1C1,2352
1,NRES,NR,FI1C2,1021
1,NRES,NR,FI1C3,1320
1,NRES,NR,FI1C4,916
1,NRES,NR,FI1C5,624
1,NRES,NR,FI1D,9115
1,NRES,NR,FI1D1,1070
1,NRES,NR,FI1D2,1444
1,NRES,NR,FI1D3,1127
1,NRES,NR,FI1D5,421
1,NRES,NR,FI1D7,1878
1,NRES,NR,FI1D8,809
1,NRES,NR,FI1D9,2361
1,NRES,NR,FI2,322
1,NRES,NR,FI20,322
1,NRES,NR,FI200,322
1,NRES,NR,FIZ,0
1,NRES,NR,FIZZ,0
1,NRES,NR,FIZZZ,0
1,NRES,NR,FR,0
1,NRES,NR,FR1,0
1,NRES,NR,FR10,0
1,NRES,NR,FR101,0
1,NRES,NR,FR102,0
1,NRES,NR,FR103,0
1,NRES,NR,FR104,0
1,NRES,NR,FR105,0
1,NRES,NR,FR106,0
1,NRES,NR,FR107,0
1,NRES,NR,FR108,0
1,NRES,NR,FRB,0
1,NRES,NR,FRB0,0
1,NRES,NR,FRB01,0
1,NRES,NR,FRB02,0
1,NRES,NR,FRB03,0
1,NRES,NR,FRB04,0
1,NRES,NR,FRB05,0
1,NRES,NR,FRB06,0
1,NRES,NR,FRC,0
1,NRES,NR,FRC1,0
1,NRES,NR,FRC11,0
1,NRES,NR,FRC12,0
1,NRES,NR,FRC13,0
1,NRES,NR,FRC14,0
1,NRES,NR,FRC2,0
1,NRES,NR,FRC21,0
1,NRES,NR,FRC22,0
1,NRES,NR,FRC23,0
1,NRES,NR,FRC24,0
1,NRES,NR,FRD,0
1,NRES,NR,FRD1,0
1,NRES,NR,FRD11,0
1,NRES,NR,FRD12,0
1,NRES,NR,FRD13,0
1,NRES,NR,FRD2,0
1,NRES,NR,FRD21,0
1,NRES,NR,FRD22,0
1,NRES,NR,FRE,0
1,NRES,NR,FRE1,0
1,NRES,NR,FRE11,0
1,NRES,NR,FRE12,0
1,NRES,NR,FRE2,0
1,NRES,NR,FRE21,0
1,NRES,NR,FRE22,0
1,NRES,NR,FRE23,0
1,NRES,NR,FRF,0
1,NRES,NR,FRF1,0
1,NRES,NR,FRF11,0
1,NRES,NR,FRF12,0
1,NRES,NR,FRF2,0
1,NRES,NR,FRF21,0
1,NRES,NR,FRF22,0
1,NRES,NR,FRF23,0
1,NRES,NR,FRF24,0
1,NRES,NR,FRF3,0
1,NRES,NR,FRF31,0
1,NRES,NR,FRF32,0
1,NRES,NR,FRF33,0
1,NRES,NR,FRF34,0
1,NRES,NR,FRG,0
1,NRES,NR,FRG0,0
1,NRES,NR,FRG01,0
1,NRES,NR,FRG02,0
1,NRES,NR,FRG03,0
1,NRES,NR,FRG04,0
1,NRES,NR,FRG05,0
1,NRES,NR,FRH,0
1,NRES,NR,FRH0,0
1,NRES,NR,FRH01,0
1,NRES,NR,FRH02,0
1,NRES,NR,FRH03,0
1,NRES,NR,FRH04,0
1,NRES,NR,FRI,0
1,NRES,NR,FRI1,0
1,NRES,NR,FRI11,0
1,NRES,NR,FRI12,0
1,NRES,NR,FRI13,0
1,NRES,NR,FRI14,0
1,NRES,NR,FRI15,0
1,NRES,NR,FRI2,0
1,NRES,NR,FRI21,0
1,NRES,NR,FRI22,0
1,NRES,NR,FRI23,0
1,NRES,NR,FRI3,0
1,NRES,NR,FRI31,0
1,NRES,NR,FRI32,0
1,NRES,NR,FRI33,0
1,NRES,NR,FRI34,0
1,NRES,NR,FRJ,0
1,NRES,NR,FRJ1,0
1,NRES,NR,FRJ11,0
1,NRES,NR,FRJ12,0
1,NRES,NR,FRJ13,0
1,NRES,NR,FRJ14,0
1,NRES,NR,FRJ15,0
1,NRES,NR,FRJ2,0
1,NRES,NR,FRJ21,0
1,NRES,NR,FRJ22,0
1,NRES,NR,FRJ23,0
1,NRES,NR,FRJ24,0
1,NRES,NR,FRJ25,0
1,NRES,NR,FRJ26,0
1,NRES,NR,FRJ27,0
1,NRES,NR,FRJ28,0
1,NRES,NR,FRK,0
1,NRES,NR,FRK1,0
1,NRES,NR,FRK11,0
1,NRES,NR,FRK12,0
1,NRES,NR,FRK13,0
1,NRES,NR,FRK14,0
1,NRES,NR,FRK2,0
1,NRES,NR,FRK21,0
1,NRES,NR,FRK22,0
1,NRES,NR,FRK23,0
1,NRES,NR,FRK24,0
1,NRES,NR,FRK25,0
1,NRES,NR,FRK26,0
1,NRES,NR,FRK27,0
1,NRES,NR,FRK28,0
1,NRES,NR,FRL,0
1,NRES,NR,FRL0,0
1,NRES,NR,FRL01,0
1,NRES,NR,FRL02,0
1,NRES,NR,FRL03,0
1,NRES,NR,FRL04,0
1,NRES,NR,FRL05,0
1,NRES,NR,FRL06,0
1,NRES,NR,FRM,0
1,NRES,NR,FRM0,0
1,NRES,NR,FRM01,0
1,NRES,NR,FRM02,0
1,NRES,NR,FRY,0
1,NRES,NR,FRY1,0
1,NRES,NR,FRY10,0
1,NRES,NR,FRY2,0
1,NRES,NR,FRY20,0
1,NRES,NR,FRY3,0
1,NRES,NR,FRY30,0
1,NRES,NR,FRY4,0
1,NRES,NR,FRY40,0
1,NRES,NR,FRY5,0
1,NRES,NR,FRY50,0
1,NRES,NR,FRZ,0
1,NRES,NR,FRZZ,0
1,NRES,NR,FRZZZ,0
1,NRES,NR,HR,3520
1,NRES,NR,HR0,3520
1,NRES,NR,HR02,937
1,NRES,NR,HR021,80
1,NRES,NR,HR022,44
1,NRES,NR,HR023,63
1,NRES,NR,HR024,82
1,NRES,NR,HR025,185
1,NRES,NR,HR026,127
1,NRES,NR,HR027,93
1,NRES,NR,HR028,262
1,NRES,NR,HR03,1348
1,NRES,NR,HR031,279
1,NRES,NR,HR032,116
1,NRES,NR,HR033,196
1,NRES,NR,HR034,102
1,NRES,NR,HR035,355
1,NRES,NR,HR036,165
1,NRES,NR,HR037,139
1,NRES,NR,HR05,396
1,NRES,NR,HR050,396
1,NRES,NR,HR06,841
1,NRES,NR,HR061,80
1,NRES,NR,HR062,187
1,NRES,NR,HR063,157
1,NRES,NR,HR064,157
1,NRES,NR,HR065,256
1,NRES,NR,HRZ,0
1,NRES,NR,HRZZ,0
1,NRES,NR,HRZZZ,0
1,NRES,NR,HU,1469
1,NRES,NR,HU1,346
1,NRES,NR,HU11,233
1,NRES,NR,HU110,233
1,NRES,NR,HU12,113
1,NRES,NR,HU120,113
1,NRES,NR,HU2,875
1,NRES,NR,HU21,190
1,NRES,NR,HU211,32
1,NRES,NR,HU212,34
1,NRES,NR,HU213,124
1,NRES,NR,HU22,140
1,NRES,NR,HU221,45
1,NRES,NR,HU222,28
1,NRES,NR,HU223,67
1,NRES,NR,HU23,545
1,NRES,NR,HU231,236
1,NRES,NR,HU232,289
1,NRES,NR,HU233,20
1,NRES,NR,HU3,248
1,NRES,NR,HU31,93
1,NRES,NR,HU311,59
1,NRES,NR,HU312,29
1,NRES,NR,HU313,5
1,NRES,NR,HU32,82
1,NRES,NR,HU321,47
1,NRES,NR,HU322,20
1,NRES,NR,HU323,15
1,NRES,NR,HU33,73
1,NRES,NR,HU331,36
1,NRES,NR,HU332,19
1,NRES,NR,HU333,18
1,NRES,NR,HUZ,0
1,NRES,NR,HUZZ,0
1,NRES,NR,HUZZZ,0
1,NRES,NR,IE,13446
1,NRES,NR,IE0,13446
1,NRES,NR,IE04,2306
1,NRES,NR,IE041,1155
1,NRES,NR,IE042,1151
1,NRES,NR,IE05,4698
1,NRES,NR,IE051,1354
1,NRES,NR,IE052,1131
1,NRES,NR,IE053,2213
1,NRES,NR,IE06,6442
1,NRES,NR,IE061,4664
1,NRES,NR,IE062,1233
1,NRES,NR,IE063,545
1,NRES,NR,IEZ,0
1,NRES,NR,IEZZ,0
1,NRES,NR,IEZZZ,0
1,NRES,NR,IS,97
1,NRES,NR,IS0,97
1,NRES,NR,IS00,97
1,NRES,NR,IS001,61
1,NRES,NR,IS002,36
1,NRES,NR,ISZ,0
1,NRES,NR,ISZZ,0
1,NRES,NR,ISZZZ,0
1,NRES,NR,IT,19785
1,NRES,NR,ITC,6066
1,NRES,NR,ITC1,2084
1,NRES,NR,ITC11,863
1,NRES,NR,ITC12,116
1,NRES,NR,ITC13,107
1,NRES,NR,ITC14,104
1,NRES,NR,ITC15,311
1,NRES,NR,ITC16,318
1,NRES,NR,ITC17,89
1,NRES,NR,ITC18,176
1,NRES,NR,ITC2,98
1,NRES,NR,ITC20,98
1,NRES,NR,ITC3,343
1,NRES,NR,ITC31,50
1,NRES,NR,ITC32,70
1,NRES,NR,ITC33,176
1,NRES,NR,ITC34,47
1,NRES,NR,ITC4,3541
1,NRES,NR,ITC41,835
1,NRES,NR,ITC42,382
1,NRES,NR,ITC43,244
1,NRES,NR,ITC44,100
1,NRES,NR,ITC46,279
1,NRES,NR,ITC47,508
1,NRES,NR,ITC48,305
1,NRES,NR,ITC49,61
1,NRES,NR,ITC4A,127
1,NRES,NR,ITC4B,107
1,NRES,NR,ITC4C,481
1,NRES,NR,ITC4D,112
1,NRES,NR,ITF,2870
1,NRES,NR,ITF1,532
1,NRES,NR,ITF11,46
1,NRES,NR,ITF12,130
1,NRES,NR,ITF13,151
1,NRES,NR,ITF14,205
1,NRES,NR,ITF2,163
1,NRES,NR,ITF21,11
1,NRES,NR,ITF22,152
1,NRES,NR,ITF3,806
1,NRES,NR,ITF31,173
1,NRES,NR,ITF32,75
1,NRES,NR,ITF33,242
1,NRES,NR,ITF34,94
1,NRES,NR,ITF35,222
1,NRES,NR,ITF4,909
1,NRES,NR,ITF43,64
1,NRES,NR,ITF44,118
1,NRES,NR,ITF45,189
1,NRES,NR,ITF46,170
1,NRES,NR,ITF47,294
1,NRES,NR,ITF48,74
1,NRES,NR,ITF5,159
1,NRES,NR,ITF51,118
1,NRES,NR,ITF52,41
1,NRES,NR,ITF6,301
1,NRES,NR,ITF61,102
1,NRES,NR,ITF62,16
1,NRES,NR,ITF63,56
1,NRES,NR,ITF64,28
1,NRES,NR,ITF65,99
1,NRES,NR,ITG,884
1,NRES,NR,ITG1,534
1,NRES,NR,ITG11,41
1,NRES,NR,ITG12,124
1,NRES,NR,ITG13,74
1,NRES,NR,ITG14,35
1,NRES,NR,ITG15,19
1,NRES,NR,ITG16,13
1,NRES,NR,ITG17,124
1,NRES,NR,ITG18,64
1,NRES,NR,ITG19,40
1,NRES,NR,ITG2,350
1,NRES,NR,ITG2D,121
1,NRES,NR,ITG2E,48
1,NRES,NR,ITG2F,38
1,NRES,NR,ITG2G,46
1,NRES,NR,ITG2H,97
1,NRES,NR,ITH,6782
1,NRES,NR,ITH1,847
1,NRES,NR,ITH10,847
1,NRES,NR,ITH2,434
1,NRES,NR,ITH20,434
1,NRES,NR,ITH3,2736
1,NRES,NR,ITH31,483
1,NRES,NR,ITH32,659
1,NRES,NR,ITH33,206
1,NRES,NR,ITH34,850
1,NRES,NR,ITH35,238
1,NRES,NR,ITH36,154
1,NRES,NR,ITH37,146
1,NRES,NR,ITH4,517
1,NRES,NR,ITH41,104
1,NRES,NR,ITH42,264
1,NRES,NR,ITH43,63
1,NRES,NR,ITH44,86
1,NRES,NR,ITH5,2248
1,NRES,NR,ITH51,170
1,NRES,NR,ITH52,255
1,NRES,NR,ITH53,177
1,NRES,NR,ITH54,261
1,NRES,NR,ITH55,498
1,NRES,NR,ITH56,221
1,NRES,NR,ITH57,206
1,NRES,NR,ITH58,246
1,NRES,NR,ITH59,214
1,NRES,NR,ITI,3183
1,NRES,NR,ITI1,1205
1,NRES,NR,ITI11,51
1,NRES,NR,ITI12,148
1,NRES,NR,ITI13,142
1,NRES,NR,ITI14,216
1,NRES,NR,ITI15,87
1,NRES,NR,ITI16,67
1,NRES,NR,ITI17,137
1,NRES,NR,ITI18,111
1,NRES,NR,ITI19,168
1,NRES,NR,ITI1A,78
1,NRES,NR,ITI2,352
1,NRES,NR,ITI21,301
1,NRES,NR,ITI22,51
1,NRES,NR,ITI3,717
1,NRES,NR,ITI31,200
1,NRES,NR,ITI32,126
1,NRES,NR,ITI33,279
1,NRES,NR,ITI34,60
1,NRES,NR,ITI35,52
1,NRES,NR,ITI4,909
1,NRES,NR,ITI41,112
1,NRES,NR,ITI42,50
1,NRES,NR,ITI43,490
1,NRES,NR,ITI44,100
1,NRES,NR,ITI45,157
1,NRES,NR,ITZ,0
1,NRES,NR,ITZZ,0
1,NRES,NR,ITZZZ,0
1,NRES,NR,LI,129
1,NRES,NR,LI0,129
1,NRES,NR,LI00,129
1,NRES,NR,LI000,129
1,NRES,NR,LIZ,0
1,NRES,NR,LIZZ,0
1,NRES,NR,LIZZZ,0
1,NRES,NR,LT,1063
1,NRES,NR,LT0,1063
1,NRES,NR,LT01,404
1,NRES,NR,LT011,404
1,NRES,NR,LT02,656
1,NRES,NR,LT021,33
1,NRES,NR,LT022,131
1,NRES,NR,LT023,154
1,NRES,NR,LT024,61
1,NRES,NR,LT025,55
1,NRES,NR,LT026,80
1,NRES,NR,LT027,60
1,NRES,NR,LT028,39
1,NRES,NR,LT029,44
1,NRES,NR,LTZ,0
1,NRES,NR,LTZZ,0
1,NRES,NR,LTZZZ,0
1,NRES,NR,LU,0
1,NRES,NR,LU0,0
1,NRES,NR,LU00,0
1,NRES,NR,LU000,0
1,NRES,NR,LUZ,0
1,NRES,NR,LUZZ,0
1,NRES,NR,LUZZZ,0
1,NRES,NR,LV,997
1,NRES,NR,LV0,997
1,NRES,NR,LV00,997
1,NRES,NR,LV003,157
1,NRES,NR,LV005,51
1,NRES,NR,LV006,362
1,NRES,NR,LV007,162
1,NRES,NR,LV008,165
1,NRES,NR,LV009,100
1,NRES,NR,LVZ,0
1,NRES,NR,LVZZ,0
1,NRES,NR,LVZZZ,0
1,NRES,NR,MT,0
1,NRES,NR,MT0,0
1,NRES,NR,MT00,0
1,NRES,NR,MT001,0
1,NRES,NR,MT002,0
1,NRES,NR,MTZ,0
1,NRES,NR,MTZZ,0
1,NRES,NR,MTZZZ,0
1,NRES,NR,NL,2245
1,NRES,NR,NL1,286
1,NRES,NR,NL11,67
1,NRES,NR,NL111,24
1,NRES,NR,NL112,3
1,NRES,NR,NL113,40
1,NRES,NR,NL12,133
1,NRES,NR,NL124,60
1,NRES,NR,NL125,29
1,NRES,NR,NL126,44
1,NRES,NR,NL13,86
1,NRES,NR,NL131,41
1,NRES,NR,NL132,17
1,NRES,NR,NL133,28
1,NRES,NR,NL2,538
1,NRES,NR,NL21,188
1,NRES,NR,NL211,56
1,NRES,NR,NL212,34
1,NRES,NR,NL213,98
1,NRES,NR,NL22,330
1,NRES,NR,NL221,110
1,NRES,NR,NL224,42
1,NRES,NR,NL225,89
1,NRES,NR,NL226,89
1,NRES,NR,NL23,20
1,NRES,NR,NL230,20
1,NRES,NR,NL3,875
1,NRES,NR,NL31,147
1,NRES,NR,NL310,147
1,NRES,NR,NL32,356
1,NRES,NR,NL321,71
1,NRES,NR,NL323,27
1,NRES,NR,NL324,30
1,NRES,NR,NL325,22
1,NRES,NR,NL327,40
1,NRES,NR,NL328,46
1,NRES,NR,NL329,120
1,NRES,NR,NL33,322
1,NRES,NR,NL332,56
1,NRES,NR,NL333,23
1,NRES,NR,NL337,55
1,NRES,NR,NL33A,31
1,NRES,NR,NL33B,36
1,NRES,NR,NL33C,121
1,NRES,NR,NL34,50
1,NRES,NR,NL341,13
1,NRES,NR,NL342,37
1,NRES,NR,NL4,546
1,NRES,NR,NL41,368
1,NRES,NR,NL411,71
1,NRES,NR,NL412,63
1,NRES,NR,NL413,102
1,NRES,NR,NL414,132
1,NRES,NR,NL42,178
1,NRES,NR,NL421,41
1,NRES,NR,NL422,38
1,NRES,NR,NL423,99
1,NRES,NR,NLZ,0
1,NRES,NR,NLZZ,0
1,NRES,NR,NLZZZ,0
1,NRES,NR,NO,42567
1,NRES,NR,NO0,42567
1,NRES,NR,NO02,3631
1,NRES,NR,NO020,3631
1,NRES,NR,NO06,3186
1,NRES,NR,NO060,3186
1,NRES,NR,NO07,3711
1,NRES,NR,NO071,1705
1,NRES,NR,NO074,2006
1,NRES,NR,NO08,14146
1,NRES,NR,NO081,3802
1,NRES,NR,NO082,10344
1,NRES,NR,NO09,7616
1,NRES,NR,NO091,4293
1,NRES,NR,NO092,3323
1,NRES,NR,NO0A,10277
1,NRES,NR,NO0A1,3568
1,NRES,NR,NO0A2,3952
1,NRES,NR,NO0A3,2757
1,NRES,NR,NO0B,0
1,NRES,NR,NO0B1,0
1,NRES,NR,NO0B2,0
1,NRES,NR,NOZ,0
1,NRES,NR,NOZZ,0
1,NRES,NR,NOZZZ,0
1,NRES,NR,PL,8247
1,NRES,NR,PL2,1549
1,NRES,NR,PL21,895
1,NRES,NR,PL213,226
1,NRES,NR,PL214,119
1,NRES,NR,PL217,75
1,NRES,NR,PL218,187
1,NRES,NR,PL219,184
1,NRES,NR,PL21A,104
1,NRES,NR,PL22,654
1,NRES,NR,PL224,43
1,NRES,NR,PL225,190
1,NRES,NR,PL227,65
1,NRES,NR,PL228,77
1,NRES,NR,PL229,127
1,NRES,NR,PL22A,50
1,NRES,NR,PL22B,37
1,NRES,NR,PL22C,58
1,NRES,NR,PL4,1455
1,NRES,NR,PL41,622
1,NRES,NR,PL411,94
1,NRES,NR,PL414,59
1,NRES,NR,PL415,66
1,NRES,NR,PL416,245
1,NRES,NR,PL417,76
1,NRES,NR,PL418,80
1,NRES,NR,PL42,632
1,NRES,NR,PL424,121
1,NRES,NR,PL426,108
1,NRES,NR,PL427,116
1,NRES,NR,PL428,287
1,NRES,NR,PL43,201
1,NRES,NR,PL431,85
1,NRES,NR,PL432,116
1,NRES,NR,PL5,1019
1,NRES,NR,PL51,689
1,NRES,NR,PL514,108
1,NRES,NR,PL515,183
1,NRES,NR,PL516,62
1,NRES,NR,PL517,233
1,NRES,NR,PL518,103
1,NRES,NR,PL52,330
1,NRES,NR,PL523,81
1,NRES,NR,PL524,248
1,NRES,NR,PL6,1406
1,NRES,NR,PL61,497
1,NRES,NR,PL613,134
1,NRES,NR,PL616,93
1,NRES,NR,PL617,139
1,NRES,NR,PL618,77
1,NRES,NR,PL619,49
1,NRES,NR,PL62,379
1,NRES,NR,PL621,89
1,NRES,NR,PL622,217
1,NRES,NR,PL623,73
1,NRES,NR,PL63,530
1,NRES,NR,PL633,104
1,NRES,NR,PL634,134
1,NRES,NR,PL636,88
1,NRES,NR,PL637,41
1,NRES,NR,PL638,157
1,NRES,NR,PL7,583
1,NRES,NR,PL71,318
1,NRES,NR,PL711,71
1,NRES,NR,PL712,50
1,NRES,NR,PL713,93
1,NRES,NR,PL714,54
1,NRES,NR,PL715,51
1,NRES,NR,PL72,259
1,NRES,NR,PL721,124
1,NRES,NR,PL722,135
1,NRES,NR,PL8,1228
1,NRES,NR,PL81,529
1,NRES,NR,PL811,93
1,NRES,NR,PL812,150
1,NRES,NR,PL814,162
1,NRES,NR,PL815,124
1,NRES,NR,PL82,383
1,NRES,NR,PL821,120
1,NRES,NR,PL822,49
1,NRES,NR,PL823,125
1,NRES,NR,PL824,89
1,NRES,NR,PL84,313
1,NRES,NR,PL841,131
1,NRES,NR,PL842,100
1,NRES,NR,PL843,85
1,NRES,NR,PL9,1013
1,NRES,NR,PL91,556
1,NRES,NR,PL911,336
1,NRES,NR,PL912,118
1,NRES,NR,PL913,102
1,NRES,NR,PL92,457
1,NRES,NR,PL921,79
1,NRES,NR,PL922,67
1,NRES,NR,PL923,85
1,NRES,NR,PL924,95
1,NRES,NR,PL925,79
1,NRES,NR,PL926,45
1,NRES,NR,PLZ,0
1,NRES,NR,PLZZ,0
1,NRES,NR,PLZZZ,0
1,NRES,NR,PT,1095
1,NRES,NR,PT1,1054
1,NRES,NR,PT11,200
1,NRES,NR,PT111,30
1,NRES,NR,PT112,21
1,NRES,NR,PT119,17
1,NRES,NR,PT11A,108
1,NRES,NR,PT11B,2
1,NRES,NR,PT11C,4
1,NRES,NR,PT11D,9
1,NRES,NR,PT11E,9
1,NRES,NR,PT15,111
1,NRES,NR,PT150,111
1,NRES,NR,PT16,238
1,NRES,NR,PT16B,53
1,NRES,NR,PT16D,61
1,NRES,NR,PT16E,51
1,NRES,NR,PT16F,15
1,NRES,NR,PT16G,11
1,NRES,NR,PT16H,3
1,NRES,NR,PT16I,32
1,NRES,NR,PT16J,12
1,NRES,NR,PT17,449
1,NRES,NR,PT170,449
1,NRES,NR,PT18,56
1,NRES,NR,PT181,7
1,NRES,NR,PT184,17
1,NRES,NR,PT185,15
1,NRES,NR,PT186,2
1,NRES,NR,PT187,15
1,NRES,NR,PT2,5
1,NRES,NR,PT20,5
1,NRES,NR,PT200,5
1,NRES,NR,PT3,36
1,NRES,NR,PT30,36
1,NRES,NR,PT300,36
1,NRES,NR,PTZ,0
1,NRES,NR,PTZZ,0
1,NRES,NR,PTZZZ,0
1,NRES,NR,RO,1121
1,NRES,NR,RO1,323
1,NRES,NR,RO11,186
1,NRES,NR,RO111,71
1,NRES,NR,RO112,23
1,NRES,NR,RO113,40
1,NRES,NR,RO114,24
1,NRES,NR,RO115,12
1,NRES,NR,RO116,16
1,NRES,NR,RO12,137
1,NRES,NR,RO121,14
1,NRES,NR,RO122,27
1,NRES,NR,RO123,3
1,NRES,NR,RO124,27
1,NRES,NR,RO125,42
1,NRES,NR,RO126,24
1,NRES,NR,RO2,338
1,NRES,NR,RO21,136
1,NRES,NR,RO211,20
1,NRES,NR,RO212,15
1,NRES,NR,RO213,52
1,NRES,NR,RO214,18
1,NRES,NR,RO215,20
1,NRES,NR,RO216,11
1,NRES,NR,RO22,202
1,NRES,NR,RO221,130
1,NRES,NR,RO222,16
1,NRES,NR,RO223,26
1,NRES,NR,RO224,9
1,NRES,NR,RO225,10
1,NRES,NR,RO226,11
1,NRES,NR,RO3,281
1,NRES,NR,RO31,104
1,NRES,NR,RO311,21
1,NRES,NR,RO312,6
1,NRES,NR,RO313,10
1,NRES,NR,RO314,7
1,NRES,NR,RO315,8
1,NRES,NR,RO316,34
1,NRES,NR,RO317,18
1,NRES,NR,RO32,177
1,NRES,NR,RO321,138
1,NRES,NR,RO322,39
1,NRES,NR,RO4,179
1,NRES,NR,RO41,77
1,NRES,NR,RO411,26
1,NRES,NR,RO412,18
1,NRES,NR,RO413,2
1,NRES,NR,RO414,13
1,NRES,NR,RO415,18
1,NRES,NR,RO42,102
1,NRES,NR,RO421,28
1,NRES,NR,RO422,13
1,NRES,NR,RO423,13
1,NRES,NR,RO424,48
1,NRES,NR,ROZ,0
1,NRES,NR,ROZZ,0
1,NRES,NR,ROZZZ,0
1,NRES,NR,SE,33762
1,NRES,NR,SE1,13400
1,NRES,NR,SE11,7738
1,NRES,NR,SE110,7738
1,NRES,NR,SE12,5662
1,NRES,NR,SE121,1134
1,NRES,NR,SE122,1180
1,NRES,NR,SE123,1033
1,NRES,NR,SE124,1508
1,NRES,NR,SE125,807
1,NRES,NR,SE2,14167
1,NRES,NR,SE21,3459
1,NRES,NR,SE211,1241
1,NRES,NR,SE212,1181
1,NRES,NR,SE213,835
1,NRES,NR,SE214,202
1,NRES,NR,SE22,4201
1,NRES,NR,SE221,618
1,NRES,NR,SE224,3583
1,NRES,NR,SE23,6507
1,NRES,NR,SE231,935
1,NRES,NR,SE232,5572
1,NRES,NR,SE3,6195
1,NRES,NR,SE31,2801
1,NRES,NR,SE311,952
1,NRES,NR,SE312,938
1,NRES,NR,SE313,911
1,NRES,NR,SE32,1377
1,NRES,NR,SE321,764
1,NRES,NR,SE322,613
1,NRES,NR,SE33,2017
1,NRES,NR,SE331,1159
1,NRES,NR,SE332,858
1,NRES,NR,SEZ,0
1,NRES,NR,SEZZ,0
1,NRES,NR,SEZZZ,0
1,NRES,NR,SI,5698
1,NRES,NR,SI0,5698
1,NRES,NR,SI03,3075
1,NRES,NR,SI031,837
1,NRES,NR,SI032,998
1,NRES,NR,SI033,118
1,NRES,NR,SI034,494
1,NRES,NR,SI035,68
1,NRES,NR,SI036,122
1,NRES,NR,SI037,227
1,NRES,NR,SI038,211
1,NRES,NR,SI04,2623
1,NRES,NR,SI041,1202
1,NRES,NR,SI042,509
1,NRES,NR,SI043,457
1,NRES,NR,SI044,455
1,NRES,NR,SIZ,0
1,NRES,NR,SIZZ,0
1,NRES,NR,SIZZZ,0
1,NRES,NR,SK,5003
1,NRES,NR,SK0,5003
1,NRES,NR,SK01,2859
1,NRES,NR,SK010,2859
1,NRES,NR,SK02,1105
1,NRES,NR,SK021,505
1,NRES,NR,SK022,429
1,NRES,NR,SK023,171
1,NRES,NR,SK03,609
1,NRES,NR,SK031,394
1,NRES,NR,SK032,215
1,NRES,NR,SK04,430
1,NRES,NR,SK041,339
1,NRES,NR,SK042,91
1,NRES,NR,SKZ,0
1,NRES,NR,SKZZ,0
1,NRES,NR,SKZZZ,0
1,RES,NR,AT,1480490
1,RES,NR,AT1,702465
1,RES,NR,AT11,41550
1,RES,NR,AT111,5105
1,RES,NR,AT112,23097
1,RES,NR,AT113,13348
1,RES,NR,AT12,253265
1,RES,NR,AT121,30426
1,RES,NR,AT122,42240
1,RES,NR,AT123,24012
1,RES,NR,AT124,32835
1,RES,NR,AT125,18968
1,RES,NR,AT126,48229
1,RES,NR,AT127,56555
1,RES,NR,AT13,407650
1,RES,NR,AT130,407650
1,RES,NR,AT2,298382
1,RES,NR,AT21,96768
1,RES,NR,AT211,56702
1,RES,NR,AT212,18071
1,RES,NR,AT213,21995
1,RES,NR,AT22,201614
1,RES,NR,AT221,86021
1,RES,NR,AT222,12631
1,RES,NR,AT223,30517
1,RES,NR,AT224,30068
1,RES,NR,AT225,26683
1,RES,NR,AT226,15694
1,RES,NR,AT3,479643
1,RES,NR,AT31,223022
1,RES,NR,AT311,36085
1,RES,NR,AT312,104655
1,RES,NR,AT313,23863
1,RES,NR,AT314,23676
1,RES,NR,AT315,34743
1,RES,NR,AT32,85654
1,RES,NR,AT321,2242
1,RES,NR,AT322,21330
1,RES,NR,AT323,62082
1,RES,NR,AT33,113402
1,RES,NR,AT331,4387
1,RES,NR,AT332,54638
1,RES,NR,AT333,6699
1,RES,NR,AT334,11212
1,RES,NR,AT335,36466
1,RES,NR,AT34,57565
1,RES,NR,AT341,12282
1,RES,NR,AT342,45283
1,RES,NR,ATZ,0
1,RES,NR,ATZZ,0
1,RES,NR,ATZZZ,0
1,RES,NR,BE,1664700
1,RES,NR,BE1,222034
1,RES,NR,BE10,222034
1,RES,NR,BE100,222034
1,RES,NR,BE2,885870
1,RES,NR,BE21,254680
1,RES,NR,BE211,153824
1,RES,NR,BE212,44097
1,RES,NR,BE213,56759
1,RES,NR,BE22,105207
1,RES,NR,BE223,24427
1,RES,NR,BE224,52469
1,RES,NR,BE225,28311
1,RES,NR,BE23,208652
1,RES,NR,BE231,40530
1,RES,NR,BE232,26517
1,RES,NR,BE233,11775
1,RES,NR,BE234,81859
1,RES,NR,BE235,15680
1,RES,NR,BE236,32291
1,RES,NR,BE24,138835
1,RES,NR,BE241,69742
1,RES,NR,BE242,69093
1,RES,NR,BE25,178496
1,RES,NR,BE251,44513
1,RES,NR,BE252,6414
1,RES,NR,BE253,14029
1,RES,NR,BE254,39472
1,RES,NR,BE255,30459
1,RES,NR,BE256,20272
1,RES,NR,BE257,10926
