nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
FRG03,SFH,125640,14594048.465974942,17651988.657720886,1.430976599808978,4.9,EUBUCCO
FRG04,MFH_HIGH,384,231267.3151745832,1575421.442801003,8.038541666666667,19.4,EUBUCCO
FRG04,MFH_LOW,18590,4743048.827775272,8414557.41714521,2.268305540613233,6.0,EUBUCCO
FRG04,NON_RESIDENTIAL,353520,42132140.575872816,0.0,1.0545375084860829,3.7,EUBUCCO
FRG04,SFH,217421,23910825.544549912,29007864.181102995,1.4366569926548034,4.3,EUBUCCO
FRG05,MFH_HIGH,349,143245.5809022962,939499.2385726048,7.711747851002865,20.7,EUBUCCO
FRG05,MFH_LOW,22507,7025363.486777325,9626549.5255771,1.6806904518594217,4.7,EUBUCCO
FRG05,NON_RESIDENTIAL,506442,58833002.64103401,0.0,1.0443047772499123,3.4,EUBUCCO
FRG05,SFH,361573,44906787.174799286,46321831.36780623,1.2231272799683603,3.9,EUBUCCO
FRH01,MFH_HIGH,168,79480.80095377394,483464.85086850263,7.2160714285714285,17.700000000000003,EUBUCCO
FRH01,MFH_LOW,21156,4683058.295318315,9504886.515320031,2.6053885422575154,6.6,EUBUCCO
FRH01,NON_RESIDENTIAL,448563,62185256.60700651,0.0,1.1252053780628362,3.7,EUBUCCO
FRH01,SFH,292139,31068800.949916914,43967770.11335675,1.6565754657885459,4.6,EUBUCCO
FRH02,MFH_HIGH,703,321988.46622659656,2149532.6561943274,7.58207681365576,19.8,EUBUCCO
FRH02,MFH_LOW,30851,6099229.359616713,14597792.110992871,2.9405789115425756,8.0,EUBUCCO
FRH02,NON_RESIDENTIAL,454202,71372398.79822434,0.0,1.2044563872462033,3.7,EUBUCCO
FRH02,SFH,399601,41510559.94851218,61052080.971378125,1.7232802220214665,5.0,EUBUCCO
FRH03,MFH_HIGH,1502,704930.6216504674,4831586.183900043,7.907856191744341,18.8,EUBUCCO
FRH03,MFH_LOW,33507,8807685.502259871,19167905.356471185,2.654078252305488,6.7,EUBUCCO
FRH03,NON_RESIDENTIAL,487954,66986136.45356072,0.0,1.1122698041208803,3.6,EUBUCCO
FRH03,SFH,319263,35160165.13273772,48556949.43723037,1.6181408431293323,4.5,EUBUCCO
FRH04,MFH_HIGH,335,175185.53008257653,1206759.1443473515,7.937014925373135,17.8,EUBUCCO
FRH04,MFH_LOW,23979,5801727.975614458,12206475.015364703,2.6324825889319823,6.4,EUBUCCO
FRH04,NON_RESIDENTIAL,404017,53968501.17571324,0.0,1.1343193479482299,3.9,EUBUCCO
FRH04,SFH,340511,36629919.43118629,51686119.54887585,1.6524091732719355,4.6,EUBUCCO
FRI11,MFH_HIGH,85,49523.679353657746,289150.73070665426,6.938823529411764,18.8,EUBUCCO
FRI11,MFH_LOW,26605,7661546.533805741,10465977.964894207,1.824912610411577,6.4,EUBUCCO
FRI11,NON_RESIDENTIAL,356517,39093292.789083175,0.0,1.050059043467773,4.4,EUBUCCO
FRI11,SFH,270134,29242152.159928106,32154976.391717438,1.28151435954008,5.2,EUBUCCO
FRI12,MFH_HIGH,1730,913330.0193115993,5906609.099510159,7.5498265895953764,18.2,EUBUCCO
FRI12,MFH_LOW,62675,19467315.53816611,33898867.156095676,2.1538476266453928,6.3,EUBUCCO
FRI12,NON_RESIDENTIAL,820506,72210414.79894273,0.0,1.0581642303651648,3.6,EUBUCCO
FRI12,SFH,572798,65836616.55626901,69897482.35472547,1.2565901068090322,4.2,EUBUCCO
FRI13,MFH_HIGH,80,55076.64445724314,306985.8035352633,6.897499999999999,16.15,EUBUCCO
FRI13,MFH_LOW,16689,5311867.283528258,7804912.921733916,1.754347174785787,5.1,EUBUCCO
FRI13,NON_RESIDENTIAL,407280,34849791.84230301,0.0,1.0436620997839325,3.5,EUBUCCO
FRI13,SFH,213334,25250765.838027813,26809790.190201238,1.2435828325536482,4.0,EUBUCCO
FRI14,MFH_HIGH,74,39589.21190849941,239009.22319673625,7.190540540540541,16.85,EUBUCCO
FRI14,MFH_LOW,20500,5970589.542759696,8175565.909569963,1.8101463414634147,5.6,EUBUCCO
FRI14,NON_RESIDENTIAL,305466,39103084.6677619,0.0,1.0452338394453067,3.7,EUBUCCO
FRI14,SFH,156143,18551952.545232356,20188354.017263025,1.2938786881256286,4.5,EUBUCCO
FRI15,MFH_HIGH,1244,596621.3691140532,3839533.112573665,7.313424437299035,18.15,EUBUCCO
FRI15,MFH_LOW,32050,9663075.414928174,19249481.754038755,2.436293291731669,7.0,EUBUCCO
FRI15,NON_RESIDENTIAL,383936,44662382.888568856,0.0,1.0939422195365893,4.2,EUBUCCO
FRI15,SFH,192843,24906758.412911728,31234147.501489766,1.481948009520698,4.8,EUBUCCO
FRI21,MFH_HIGH,148,70631.34474080785,437109.31465412467,7.087837837837838,16.55,EUBUCCO
FRI21,MFH_LOW,8753,1879052.9830243606,3645163.811518853,2.5640580372443735,7.0,EUBUCCO
FRI21,NON_RESIDENTIAL,224606,24061913.856960457,0.0,1.0782855311078066,4.2,EUBUCCO
FRI21,SFH,130293,13819396.018387375,15565560.931174362,1.3220472320078591,5.0,EUBUCCO
FRI22,MFH_HIGH,55,24741.417799912397,164983.27388731658,7.732727272727273,21.0,EUBUCCO
FRI22,MFH_LOW,8109,2060294.7399885862,3205061.6817537956,2.127167344925392,6.5,EUBUCCO
FRI22,NON_RESIDENTIAL,149899,17348336.62691722,0.0,1.0666261949712807,4.1,EUBUCCO
FRI22,SFH,87629,9019106.139431747,11379041.647198414,1.4593958621004461,5.2,EUBUCCO
FRI23,MFH_HIGH,594,280602.55373510387,1851122.1276392546,7.627946127946128,19.7,EUBUCCO
FRI23,MFH_LOW,15009,3671650.0898562325,7240452.651340624,2.5319008594843098,7.4,EUBUCCO
FRI23,NON_RESIDENTIAL,235668,28033773.685355462,0.0,1.0713164281955971,4.2,EUBUCCO
FRI23,SFH,146794,16548632.203247959,19254312.87543646,1.3754342820551249,5.1,EUBUCCO
FRI31,MFH_HIGH,93,50688.64915879026,342968.0889229332,8.13978494623656,20.3,EUBUCCO
FRI31,MFH_LOW,18902,5356361.48984966,7866063.22829504,1.9398793778436143,5.9,EUBUCCO
FRI31,NON_RESIDENTIAL,326102,35857485.595209815,0.0,1.0466390883833891,3.8,EUBUCCO
FRI31,SFH,155862,19163969.408212896,21595378.622400515,1.3536160192991236,4.7,EUBUCCO
FRI32,MFH_HIGH,279,156013.17374843083,1045765.3477718607,7.614695340501792,19.5,EUBUCCO
FRI32,MFH_LOW,31304,9497258.62750181,14210423.515973454,1.8879056989522105,5.4,EUBUCCO
FRI32,NON_RESIDENTIAL,531215,43552903.01954057,0.0,1.0493630639195053,3.5,EUBUCCO
FRI32,SFH,351925,40380551.45014618,44265790.8169749,1.2943325992754138,4.1,EUBUCCO
FRI33,MFH_HIGH,72,38287.781631852034,260250.5114314929,8.097222222222221,21.85,EUBUCCO
FRI33,MFH_LOW,17673,4814900.764962908,6884554.633292533,1.9316188536185142,5.6,EUBUCCO
FRI33,NON_RESIDENTIAL,347035,40545729.359512165,0.0,1.0432832423242613,3.8,EUBUCCO
FRI33,SFH,159357,20356342.629780382,22979925.658424225,1.3560320538162742,4.5,EUBUCCO
FRI34,MFH_HIGH,183,112699.90070834986,784934.7342507895,8.480874316939891,20.8,EUBUCCO
FRI34,MFH_LOW,17837,4979090.719945643,8138885.4251614185,2.131642092280092,5.8,EUBUCCO
FRI34,NON_RESIDENTIAL,329877,35069815.44721142,0.0,1.0532531822467162,3.7,EUBUCCO
FRI34,SFH,173279,20835744.740944546,23540174.259340066,1.3482401214226767,4.2,EUBUCCO
FRJ11,MFH_HIGH,166,63921.34091960174,353025.55618582957,6.5192771084337355,17.200000000000003,EUBUCCO
FRJ11,MFH_LOW,22881,4854026.606215411,9302899.452757392,2.5835103360867095,8.5,EUBUCCO
FRJ11,NON_RESIDENTIAL,243347,18548345.590897214,0.0,1.0957090081242011,4.1,EUBUCCO
