nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
ES533,MFH_LOW,11568,2229153.9266954903,5557747.7923139315,3.140741701244813,10.6,EUBUCCO
ES533,NON_RESIDENTIAL,14803,3236966.433544399,0.0,1.2854083631696278,7.4,EUBUCCO
ES533,SFH,24909,2324520.952815315,2957501.8962398027,1.3847926452286323,6.6,EUBUCCO
ES611,MFH_HIGH,3254,2156457.4010539046,14074675.202130646,7.3936693300553165,18.3,EUBUCCO
ES611,MFH_LOW,41916,10786988.945238454,27416308.50709935,3.023093806660941,9.5,EUBUCCO
ES611,NON_RESIDENTIAL,97132,77875035.79024163,0.0,1.1632572169830746,5.7,EUBUCCO
ES611,SFH,163838,15264981.678774504,20512211.08172249,1.5542755648872666,7.1,EUBUCCO
ES612,MFH_HIGH,4043,2597778.3698307085,17679338.521237783,7.893024981449419,18.7,EUBUCCO
ES612,MFH_LOW,66709,17651171.859921064,44109442.97352923,3.03826320286618,9.7,EUBUCCO
ES612,NON_RESIDENTIAL,101682,39109349.64630924,0.0,1.1935711335339587,5.1,EUBUCCO
ES612,SFH,228365,18728560.493117362,23278622.718158778,1.4083620519781928,5.9,EUBUCCO
ES613,MFH_HIGH,2586,1405298.3178933868,8457249.192483218,7.012374323279196,20.0,EUBUCCO
ES613,MFH_LOW,57791,13356943.345646873,33896479.6114527,3.0537419321347614,10.5,EUBUCCO
ES613,NON_RESIDENTIAL,88454,28323241.036566786,0.0,1.1869084495896172,7.0,EUBUCCO
ES613,SFH,219877,19101890.85463624,25482193.8650256,1.4753416682963658,7.8,EUBUCCO
ES614,MFH_HIGH,4082,2715398.411268804,17783935.56516681,7.5024742773150415,21.5,EUBUCCO
ES614,MFH_LOW,79014,14685628.790521966,38638325.009035096,3.1184929253043765,9.8,EUBUCCO
ES614,NON_RESIDENTIAL,117203,47697489.216302566,0.0,1.247135312236035,6.4,EUBUCCO
ES614,SFH,243811,20451081.752589077,29156337.003277626,1.6156079914359893,7.9,EUBUCCO
ES615,MFH_HIGH,2386,1188153.8462167901,7684441.81411972,7.481559094719195,19.3,EUBUCCO
ES615,MFH_LOW,24607,7347620.924628321,16735940.382903755,2.8645466737107323,9.5,EUBUCCO
ES615,NON_RESIDENTIAL,81843,63501535.99970537,0.0,1.1763119631489558,5.5,EUBUCCO
ES615,SFH,171546,14736515.471541122,18877657.81998961,1.415849976099705,7.1,EUBUCCO
ES616,MFH_HIGH,1999,1078761.2453854543,6602121.860853738,7.149874937468734,17.5,EUBUCCO
ES616,MFH_LOW,76478,12171307.723362518,31434678.13014926,3.1143623002693586,10.4,EUBUCCO
