country|country_code|sector|subsector|btype|bage|topic|feature|type|detail|estimated|value|unit|source
Austria|at|Residential sector|Total|Total|1980 - 1989|WALLS|construction material|brick||0|0.7749744516934611|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WALLS|construction material|concrete||0|0.22502554830653893|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WALLS|construction methodology|honeycomb bricks / hollow blocks wall||0|0.8643833486545857|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WALLS|construction methodology|other||0|0.13561665134541445|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WINDOWS|construction material|synthetic / pvc||0|0.8874872258467306|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WINDOWS|construction material|aluminium||0|0.11251277415326946|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WINDOWS|construction methodology|single glazing||0|0.13561665134541445|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WINDOWS|construction methodology|double glazing||0|0.8643833486545857|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|WINDOWS|construction methodology||low-e|0|0.8427827773661684|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|ROOF|construction material|wood||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|ROOF|construction material|flat roof||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|ROOF|construction material||insulation|0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|FLOOR|construction material|concrete||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|FLOOR|construction methodology|concrete slab||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|FLOOR|construction methodology||insulation|0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|122.15915535081336|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|38.56734831839473|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|18.125217094066564|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|162.21514239034508|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|6.556449214127104|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|27.187825641099845|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|8.651107574191327|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.05924144467886093|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|11.693771709591989|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1980 - 1989|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.010071045595406359|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Area|Constructed area [Mm²]||0|75.72412020877458|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Area|Heated area [Mm²]||0|69.96638864705416|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Area|Cooled area [Mm²]||0|1.7267561929644555|Mm²|
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Area|Number of dwellings/units [Mil.]||0|0.7399063140758038|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Area|Number of buildings [Mil.]||0|0.31353513078305234|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.4232264116513597|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.20125451742861863|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Tenure/ownership status and distribution|Social housing  -  dwellings/units [Mil.]||0|0.11542538499582539|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Occupancy|Occupied [Mil.]||0|0.6334412600918754|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Occupancy|Vacant [Mil.]||1|0.08730894506094483|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Occupancy|Secondary dwellings/ units and others [Mil.]||1|0.019156108922983403|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Construction features (U-values)|Walls||0|0.35|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Construction features (U-values)|Windows ||0|1.294662130078608|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Construction features (U-values)|Roof ||0|0.2862338933638878|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|BUILDING|Construction features (U-values)|Floor ||0|0.3740450493228522|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|WALLS|construction material|concrete||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WALLS|construction methodology|honeycomb bricks / hollow blocks wall||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WALLS|construction methodology||insulation|0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WINDOWS|construction material|synthetic / pvc||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WINDOWS|construction methodology|single glazing||0|0.19430100830031075|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WINDOWS|construction methodology|double glazing||0|0.8056989916996893|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|WINDOWS|construction methodology||low-e|0|0.19430100830031075|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|ROOF|construction material|wood||0|0.8056989916996893|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|ROOF|construction material|concrete + bricks||0|0.19430100830031075|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|ROOF|construction material|flat roof||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|ROOF|construction material||insulation|0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|FLOOR|construction material|concrete||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|FLOOR|construction methodology|concrete slab||0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|FLOOR|construction methodology||insulation|0|1|dimensionless|Source residential part: Own calculations
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|107.14746646271163|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|27.054583222492568|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|18.476585220007532|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|142.2811207158348|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|4.5992791478237365|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|27.714877830011297|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|8.895844441324801|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.046716669127511296|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|12.053580929513803|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|1990 - 1999|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.007941833751676921|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Area|Constructed area [Mm²]||0|37.05923723840682|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Area|Heated area [Mm²]||0|34.248970372191344|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Area|Cooled area [Mm²]||0|0.8971653599640537|Mm²|
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Area|Number of dwellings/units [Mil.]||0|0.41196630055122063|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Area|Number of buildings [Mil.]||0|0.1633268777510042|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.23564472391529817|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.11205483374993203|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Social housing  -  dwellings/units [Mil.]||0|0.06426674288599042|1e6 dimensionless|Own calculations
Austria|at|Residential sector|Total|Total|2000 - 2010|BUILDING|Occupancy|Occupied [Mil.]||0|0.35020582087995067|1e6 dimensionless|Own calculations
