nuts_id,building_class,n_buildings,heat_demand_MWh
ITH44,SFH,28378,441625.3107846761
ITH51,MFH_HIGH,133,27118.302874398483
ITH51,MFH_LOW,19866,1017368.8919920216
ITH51,NON_RESIDENTIAL,51157,0.0
ITH51,SFH,138508,1809973.7639196303
ITH52,MFH_HIGH,127,29183.906634335068
ITH52,MFH_LOW,23802,1518193.735245985
ITH52,NON_RESIDENTIAL,60268,0.0
ITH52,SFH,137109,2031613.0408178128
ITH53,MFH_HIGH,197,40437.55472324891
ITH53,MFH_LOW,25410,1452894.1213372594
ITH53,NON_RESIDENTIAL,78000,0.0
ITH53,SFH,161604,2531981.1546893525
ITH54,MFH_HIGH,182,41094.77352251467
ITH54,MFH_LOW,36102,2086415.2407708347
ITH54,NON_RESIDENTIAL,103265,0.0
ITH54,SFH,174010,2751635.379149406
ITH55,MFH_HIGH,1677,279772.5159859392
ITH55,MFH_LOW,53943,3232905.6863483535
ITH55,NON_RESIDENTIAL,112490,0.0
ITH55,SFH,165051,2553702.877401858
ITH56,MFH_HIGH,152,30362.005634110646
ITH56,MFH_LOW,22304,1213540.3562474255
ITH56,NON_RESIDENTIAL,53982,0.0
ITH56,SFH,131039,1873315.2058502482
ITH57,MFH_HIGH,70,18721.304640497645
ITH57,MFH_LOW,17862,1035951.5687758042
ITH57,NON_RESIDENTIAL,77012,0.0
ITH57,SFH,141757,2062481.8524229056
ITH58,MFH_HIGH,53,11241.207934129885
ITH58,MFH_LOW,17413,927506.149583306
ITH58,NON_RESIDENTIAL,102249,0.0
ITH58,SFH,106245,1724057.713524782
ITH59,MFH_HIGH,241,46181.17744390603
ITH59,MFH_LOW,21034,1141016.9254623714
ITH59,NON_RESIDENTIAL,39029,0.0
ITH59,SFH,85223,1450574.737544011
ITI11,MFH_HIGH,98,16376.033004052506
ITI11,MFH_LOW,12889,582044.3168694044
ITI11,NON_RESIDENTIAL,14235,0.0
ITI11,SFH,104209,843544.5366174203
ITI12,MFH_HIGH,47,6679.44376125327
ITI12,MFH_LOW,25444,843274.8753849731
ITI12,NON_RESIDENTIAL,41111,0.0
ITI12,SFH,251446,1963374.59527119
ITI13,MFH_HIGH,50,5752.560114288039
ITI13,MFH_LOW,16993,668781.220121011
ITI13,NON_RESIDENTIAL,35980,0.0
ITI13,SFH,108196,1065378.8473840137
