nuts_id,country,building_type,n_buildings,dwellings_2021,dwellings_share,heat_2015_MWh
PL815,PL,MFH_HIGH,4870,30130.0,0.1814480918742811,535776.1683372561
PL815,PL,OTHER,302491,0.0,0.0,0.0
PL815,PL,SFH,135923,135923.0,0.8185519081257189,2843738.104076461
PL821,PL,MFH_HIGH,5230,31702.0,0.18111495789485713,524125.6814013748
PL821,PL,OTHER,177320,0.0,0.0,0.0
PL821,PL,SFH,143336,143336.0,0.8188850421051429,2967373.0106718065
PL822,PL,MFH_HIGH,4518,27598.0,0.20438269730654443,519962.8522288396
PL822,PL,OTHER,162375,0.0,0.0,0.0
PL822,PL,SFH,107433,107433.0,0.7956173026934555,2222691.572840619
PL823,PL,MFH_HIGH,8032,54198.0,0.2196527575138605,1151417.278143629
PL823,PL,OTHER,235977,0.0,0.0,0.0
PL823,PL,SFH,192546,192546.0,0.7803472424861395,4190440.080058392
PL824,PL,MFH_HIGH,6742,41306.0,0.19464039167455954,869388.9623503778
PL824,PL,OTHER,247718,0.0,0.0,0.0
PL824,PL,SFH,170911,170911.0,0.8053596083254405,3434310.8700798936
PL841,PL,MFH_HIGH,11991,78288.0,0.385012220970891,1611651.8594590556
PL841,PL,OTHER,156630,0.0,0.0,0.0
PL841,PL,SFH,125051,125051.0,0.6149877790291091,2475508.729591914
PL842,PL,MFH_HIGH,7018,43144.0,0.22411419725831,635330.0603319049
PL842,PL,OTHER,238207,0.0,0.0,0.0
PL842,PL,SFH,149365,149365.0,0.77588580274169,2859940.683082436
PL843,PL,MFH_HIGH,3773,23422.0,0.23874420264002855,475271.1904751564
PL843,PL,OTHER,147671,0.0,0.0,0.0
PL843,PL,SFH,74683,74683.0,0.7612557973599715,1453874.628496499
PL911,PL,MFH_HIGH,47045,381894.0,0.829171488558817,12671953.056864891
PL911,PL,OTHER,86732,0.0,0.0,0.0
PL911,PL,SFH,78679,78679.0,0.17082851144118305,2007209.7629778392
PL912,PL,MFH_HIGH,18579,113742.0,0.35222965440356746,1618055.0430934315
PL912,PL,OTHER,213819,0.0,0.0,0.0
PL912,PL,SFH,209178,209178.0,0.6477703455964325,4872735.382743651
PL913,PL,MFH_HIGH,21557,132058.0,0.386868648400034,1966536.7252211613
PL913,PL,OTHER,190428,0.0,0.0,0.0
PL913,PL,SFH,209293,209293.0,0.613131351599966,5023130.70900188
PL921,PL,MFH_HIGH,7303,46604.0,0.2052759314807229,999077.1631356314
PL921,PL,OTHER,320276,0.0,0.0,0.0
PL921,PL,SFH,180427,180427.0,0.7947240685192771,3505837.866182544
PL922,PL,MFH_HIGH,4499,27162.0,0.21181920269511512,439163.4039381364
PL922,PL,OTHER,185703,0.0,0.0,0.0
PL922,PL,SFH,101070,101070.0,0.7881807973048849,1925886.148915613
PL923,PL,MFH_HIGH,4256,26460.0,0.24811057142321324,541968.7629897571
PL923,PL,OTHER,130323,0.0,0.0,0.0
PL923,PL,SFH,80186,80186.0,0.7518894285767868,1660098.1118670325
PL924,PL,MFH_HIGH,7549,45616.0,0.2727658683887942,567116.0896100285
PL924,PL,OTHER,215108,0.0,0.0,0.0
PL924,PL,SFH,121619,121619.0,0.7272341316112058,2508130.2870408604
PL925,PL,MFH_HIGH,7084,43218.0,0.23747719629865705,617199.7334513413
PL925,PL,OTHER,272998,0.0,0.0,0.0
PL925,PL,SFH,138770,138770.0,0.762522803701343,2961537.913154401
PL926,PL,MFH_HIGH,5132,31184.0,0.2803585395894955,506582.0608451745
PL926,PL,OTHER,127087,0.0,0.0,0.0
PL926,PL,SFH,80045,80045.0,0.7196414604105045,1828836.1783784856
PT111,PT,MFH_HIGH,17884,107458.0,0.42431421791029456,226529.63420233948
PT111,PT,OTHER,95266,0.0,0.0,0.0
PT111,PT,SFH,145793,145793.0,0.5756857820897054,437395.1069840976
PT112,PT,MFH_HIGH,31839,200330.0,0.6150657803840899,467079.37006598077
PT112,PT,OTHER,79801,0.0,0.0,0.0
PT112,PT,SFH,125375,125375.0,0.3849342196159101,433615.1341694823
PT119,PT,MFH_HIGH,28008,170260.0,0.555698801197171,396839.14628689457
PT119,PT,OTHER,81276,0.0,0.0,0.0
PT119,PT,SFH,136129,136129.0,0.4443011988028291,467913.550977837
PT11A,PT,MFH_HIGH,110930,697150.0,0.7094172429653569,1747202.478952063
PT11A,PT,OTHER,154191,0.0,0.0,0.0
PT11A,PT,SFH,285558,285558.0,0.29058275703464304,963895.639531493
PT11B,PT,MFH_HIGH,11725,70364.0,0.5558548666134753,152565.6593684103
PT11B,PT,OTHER,51596,0.0,0.0,0.0
PT11B,PT,SFH,56223,56223.0,0.44414513338652467,192123.49951883184
PT11C,PT,MFH_HIGH,24967,149914.0,0.46872293526349523,312212.1631319257
PT11C,PT,OTHER,101487,0.0,0.0,0.0
PT11C,PT,SFH,169921,169921.0,0.5312770647365047,559573.1889490997
PT11D,PT,MFH_HIGH,19658,118018.0,0.5592289503736312,238882.55812702066
PT11D,PT,OTHER,96265,0.0,0.0,0.0
PT11D,PT,SFH,93019,93019.0,0.4407710496263688,299803.7168461121
PT11E,PT,MFH_HIGH,13571,84394.0,0.5915826662367341,170519.87424372186
PT11E,PT,OTHER,75676,0.0,0.0,0.0
PT11E,PT,SFH,58264,58264.0,0.408417333763266,185192.9371578089
PT150,PT,MFH_HIGH,44581,271070.0,0.6580502950751221,723988.9534984902
PT150,PT,OTHER,122877,0.0,0.0,0.0
PT150,PT,SFH,140859,140859.0,0.3419497049248778,430512.3035079804
PT16B,PT,MFH_HIGH,48629,293370.0,0.6618194451337536,694021.2273584993
PT16B,PT,OTHER,111677,0.0,0.0,0.0
PT16B,PT,SFH,149908,149908.0,0.3381805548662465,547767.0605549584
PT16D,PT,MFH_HIGH,44996,272216.0,0.6573677855590437,671091.204222764
PT16D,PT,OTHER,101647,0.0,0.0,0.0
PT16D,PT,SFH,141884,141884.0,0.3426322144409563,483474.9802623648
PT16E,PT,MFH_HIGH,48854,302490.0,0.5868350599464556,682925.4302067481
PT16E,PT,OTHER,158086,0.0,0.0,0.0
PT16E,PT,SFH,212970,212970.0,0.4131649400535444,654889.9959708627
PT16F,PT,MFH_HIGH,39358,238010.0,0.6072675130633572,515601.9759023375
PT16F,PT,OTHER,104649,0.0,0.0,0.0
PT16F,PT,SFH,153926,153926.0,0.3927324869366427,537081.9238544295
PT16G,PT,MFH_HIGH,28944,174392.0,0.5366733343591322,346451.7804590122
PT16G,PT,OTHER,124202,0.0,0.0,0.0
PT16G,PT,SFH,150558,150558.0,0.46332666564086783,486080.3654164084
PT16H,PT,MFH_HIGH,7702,48158.0,0.5341393078970719,132976.51986747386
PT16H,PT,OTHER,53985,0.0,0.0,0.0
PT16H,PT,SFH,42002,42002.0,0.46586069210292813,118273.32729252597
PT16I,PT,MFH_HIGH,25349,152892.0,0.5642437483392873,369649.5551410934
PT16I,PT,OTHER,109501,0.0,0.0,0.0
PT16I,PT,SFH,118076,118076.0,0.4357562516607127,421754.8901507746
PT16J,PT,MFH_HIGH,23956,145206.0,0.5495293997434122,286305.4100258915
PT16J,PT,OTHER,125803,0.0,0.0,0.0
PT16J,PT,SFH,119031,119031.0,0.45047060025658786,369918.093393656
PT170,PT,MFH_HIGH,153108,965758.0,0.7958103189559912,2387227.514998412
PT170,PT,OTHER,347624,0.0,0.0,0.0
PT170,PT,SFH,247795,247795.0,0.20418968104400878,944202.628728542
PT181,PT,MFH_HIGH,7837,47176.0,0.4791728032665333,98029.45343524756
PT181,PT,OTHER,49879,0.0,0.0,0.0
PT181,PT,SFH,51277,51277.0,0.5208271967334668,159236.0552180609
PT184,PT,MFH_HIGH,6242,37480.0,0.3074777472414783,69603.35991459194
PT184,PT,OTHER,55523,0.0,0.0,0.0
PT184,PT,SFH,84415,84415.0,0.6925222527585216,210004.40378575155
PT185,PT,MFH_HIGH,24623,147920.0,0.503386081334014,382200.49712487415
PT185,PT,OTHER,65234,0.0,0.0,0.0
PT185,PT,SFH,145930,145930.0,0.49661391866598603,399734.557150321
PT186,PT,MFH_HIGH,8162,48972.0,0.40922536976685886,77283.37522408312
PT186,PT,OTHER,50692,0.0,0.0,0.0
PT186,PT,SFH,70698,70698.0,0.5907746302331411,175624.19240808772
PT187,PT,MFH_HIGH,11540,69254.0,0.46050522984034525,115107.9277601331
PT187,PT,OTHER,57508,0.0,0.0,0.0
PT187,PT,SFH,81133,81133.0,0.5394947701596547,218883.0696314673
PT200,PT,MFH_HIGH,7655,46504.0,0.358733048428653,108178.55843008746
PT200,PT,OTHER,22188,0.0,0.0,0.0
PT200,PT,SFH,83130,83130.0,0.641266951571347,234335.796153105
PT300,PT,MFH_HIGH,16963,105180.0,0.6061025153427263,206308.54959430528
PT300,PT,OTHER,37976,0.0,0.0,0.0
PT300,PT,SFH,68355,68355.0,0.39389748465727376,218242.9649816172
RO111,RO,MFH_HIGH,25267,155074.0,0.46007832433394646,1265232.3576355907
RO111,RO,OTHER,187832,0.0,0.0,0.0
RO111,RO,SFH,181986,181986.0,0.5399216756660535,2003950.6666016784
RO112,RO,MFH_HIGH,11478,68994.0,0.3574133456280402,510896.99270713003
RO112,RO,OTHER,74118,0.0,0.0,0.0
RO112,RO,SFH,124043,124043.0,0.6425866543719598,1176852.626176088
RO113,RO,MFH_HIGH,14004,88434.0,0.2939862371596689,1004621.8972977295
RO113,RO,OTHER,137595,0.0,0.0,0.0
RO113,RO,SFH,212376,212376.0,0.7060137628403311,2008838.2381600456
RO114,RO,MFH_HIGH,12615,76502.0,0.2949963753027008,624554.2155759733
RO114,RO,OTHER,145426,0.0,0.0,0.0
RO114,RO,SFH,182830,182830.0,0.7050036246972993,1930431.6895240168
RO115,RO,MFH_HIGH,17919,107598.0,0.4937998513065746,725014.229308746
RO115,RO,OTHER,97816,0.0,0.0,0.0
RO115,RO,SFH,110300,110300.0,0.5062001486934253,1391272.7598098193
RO116,RO,MFH_HIGH,9370,56374.0,0.4059187788018433,363170.3004852045
RO116,RO,OTHER,101736,0.0,0.0,0.0
RO116,RO,SFH,82506,82506.0,0.5940812211981567,980562.288714749
RO121,RO,MFH_HIGH,11908,71616.0,0.361189844561676,606514.8145812812
RO121,RO,OTHER,132531,0.0,0.0,0.0
RO121,RO,SFH,126662,126662.0,0.638810155438324,1225223.733674978
RO122,RO,MFH_HIGH,20314,128520.0,0.5529311546503524,1266754.5448832884
RO122,RO,OTHER,105567,0.0,0.0,0.0
RO122,RO,SFH,103914,103914.0,0.44706884534964764,1332318.2345465822
RO123,RO,MFH_HIGH,7544,45698.0,0.43222230629539954,380069.2360210207
RO123,RO,OTHER,68883,0.0,0.0,0.0
RO123,RO,SFH,60030,60030.0,0.5677776937046005,733525.6209642651
RO124,RO,MFH_HIGH,8174,49940.0,0.26449590068427853,435151.32431589416
RO124,RO,OTHER,113302,0.0,0.0,0.0
RO124,RO,SFH,138872,138872.0,0.7355040993157215,1414788.7173717134
RO125,RO,MFH_HIGH,14822,91522.0,0.30735906021110326,758928.589564528
RO125,RO,OTHER,143275,0.0,0.0,0.0
RO125,RO,SFH,206247,206247.0,0.6926409397888967,1888315.7329469984
RO126,RO,MFH_HIGH,17304,106344.0,0.5280841406913401,930707.736597312
RO126,RO,OTHER,91087,0.0,0.0,0.0
RO126,RO,SFH,95033,95033.0,0.47191585930865987,1068573.4021419322
RO211,RO,MFH_HIGH,18439,111754.0,0.40741226822990717,884208.6578307305
RO211,RO,OTHER,247965,0.0,0.0,0.0
RO211,RO,SFH,162548,162548.0,0.5925877317700928,1995490.5780903527
RO212,RO,MFH_HIGH,8105,49344.0,0.2680311573183848,461308.8248528744
RO212,RO,OTHER,173560,0.0,0.0,0.0
RO212,RO,SFH,134754,134754.0,0.7319688426816152,1402398.719997594
RO213,RO,MFH_HIGH,15151,98690.0,0.334024917331456,1143022.0936083714
RO213,RO,OTHER,245997,0.0,0.0,0.0
RO213,RO,SFH,196767,196767.0,0.665975082668544,2239721.373258624
RO214,RO,MFH_HIGH,18391,112418.0,0.44316806547114546,807192.0559176848
RO214,RO,OTHER,217622,0.0,0.0,0.0
RO214,RO,SFH,141251,141251.0,0.5568319345288545,1774490.4052413912
RO215,RO,MFH_HIGH,33595,202270.0,0.49146311536153287,1358180.3222931565
RO215,RO,OTHER,315730,0.0,0.0,0.0
RO215,RO,SFH,209297,209297.0,0.5085368846384671,2625688.8310391987
RO216,RO,MFH_HIGH,8341,50060.0,0.31819279712189974,370394.04982068617
RO216,RO,OTHER,173395,0.0,0.0,0.0
RO216,RO,SFH,107266,107266.0,0.6818072028781003,1250260.4346395717
RO221,RO,MFH_HIGH,9664,58908.0,0.46898660106522727,688689.8467566359
RO221,RO,OTHER,89891,0.0,0.0,0.0
RO221,RO,SFH,66699,66699.0,0.5310133989347727,807038.8836880669
RO222,RO,MFH_HIGH,14157,88162.0,0.4288785974197817,728321.2286520113
RO222,RO,OTHER,198084,0.0,0.0,0.0
RO222,RO,SFH,117402,117402.0,0.5711214025802184,1548102.754479828
RO223,RO,MFH_HIGH,19266,125060.0,0.48016893837588787,1381534.9266232918
RO223,RO,OTHER,132511,0.0,0.0,0.0
RO223,RO,SFH,135390,135390.0,0.5198310616241121,1774102.2441004347
RO224,RO,MFH_HIGH,16191,98504.0,0.5041559186013185,935536.1096582072
RO224,RO,OTHER,183005,0.0,0.0,0.0
RO224,RO,SFH,96880,96880.0,0.4958440813986816,1346836.5701919915
RO225,RO,MFH_HIGH,6508,39160.0,0.3240005295207837,311192.46417567256
RO225,RO,OTHER,83630,0.0,0.0,0.0
RO225,RO,SFH,81704,81704.0,0.6759994704792163,949228.449667054
RO226,RO,MFH_HIGH,14414,88192.0,0.4834107116429233,639282.579737613
RO226,RO,OTHER,167719,0.0,0.0,0.0
RO226,RO,SFH,94245,94245.0,0.5165892883570767,1315787.0555211504
RO311,RO,MFH_HIGH,13090,81368.0,0.274261830928947,777578.0447497427
RO311,RO,OTHER,231879,0.0,0.0,0.0
RO311,RO,SFH,215312,215312.0,0.725738169071053,2083326.8680689903
RO312,RO,MFH_HIGH,6880,41378.0,0.3208218647024617,321005.20718510944
RO312,RO,OTHER,134144,0.0,0.0,0.0
RO312,RO,SFH,87597,87597.0,0.6791781352975382,1109742.2137896472
RO313,RO,MFH_HIGH,16564,101204.0,0.4215796949916479,722037.2036959118
RO313,RO,OTHER,212028,0.0,0.0,0.0
RO313,RO,SFH,138855,138855.0,0.5784203050083521,1720877.6500384046
RO314,RO,MFH_HIGH,10016,60600.0,0.4189567561962045,393215.4945440176
RO314,RO,OTHER,139664,0.0,0.0,0.0
RO314,RO,SFH,84045,84045.0,0.5810432438037955,1073358.8717872594
RO315,RO,MFH_HIGH,8070,49400.0,0.3677784395473496,359704.8966176238
RO315,RO,OTHER,121646,0.0,0.0,0.0
RO315,RO,SFH,84920,84920.0,0.6322215604526504,1053301.2783643515
RO316,RO,MFH_HIGH,22010,134090.0,0.43881494765571566,1115368.616877635
RO316,RO,OTHER,244388,0.0,0.0,0.0
RO316,RO,SFH,171483,171483.0,0.5611850523442844,2374082.6601514835
RO317,RO,MFH_HIGH,8355,50242.0,0.2632180054066514,351999.661230428
RO317,RO,OTHER,198969,0.0,0.0,0.0
RO317,RO,SFH,140634,140634.0,0.7367819945933486,1582945.2181596663
RO321,RO,MFH_HIGH,34841,290596.0,0.8676449951481675,5088774.1199752
RO321,RO,OTHER,67999,0.0,0.0,0.0
RO321,RO,SFH,44329,44329.0,0.1323550048518325,692966.9527623703
RO322,RO,MFH_HIGH,18604,117140.0,0.5033278763894797,994430.0871737304
RO322,RO,OTHER,132215,0.0,0.0,0.0
RO322,RO,SFH,115591,115591.0,0.4966721236105203,1753849.76704131
RO411,RO,MFH_HIGH,15732,98788.0,0.31959469951860864,886909.369266148
RO411,RO,OTHER,248656,0.0,0.0,0.0
RO411,RO,SFH,210316,210316.0,0.6804053004813914,2155959.9165370422
RO412,RO,MFH_HIGH,10395,62496.0,0.32757635638395455,409661.15892908606
RO412,RO,OTHER,168519,0.0,0.0,0.0
RO412,RO,SFH,128287,128287.0,0.6724236436160455,1304867.702478649
RO413,RO,MFH_HIGH,5729,35158.0,0.24174705878308225,369535.96301026363
RO413,RO,OTHER,111370,0.0,0.0,0.0
RO413,RO,SFH,110275,110275.0,0.7582529412169178,979333.2647436569
RO414,RO,MFH_HIGH,7924,48986.0,0.2337832162492364,398904.8906189073
RO414,RO,OTHER,217493,0.0,0.0,0.0
RO414,RO,SFH,160550,160550.0,0.7662167837507636,1613528.0222464358
RO415,RO,MFH_HIGH,6383,42778.0,0.18449130978565575,436766.195645543
RO415,RO,OTHER,170790,0.0,0.0,0.0
RO415,RO,SFH,189092,189092.0,0.8155086902143442,1533795.194148613
RO421,RO,MFH_HIGH,32421,198726.0,0.5744987164365504,1476624.2344214623
RO421,RO,OTHER,136727,0.0,0.0,0.0
RO421,RO,SFH,147186,147186.0,0.4255012835634497,1760618.5284706643
RO422,RO,MFH_HIGH,14998,90058.0,0.6982485249308016,943340.353128123
RO422,RO,OTHER,80156,0.0,0.0,0.0
RO422,RO,SFH,38919,38919.0,0.30175147506919836,457291.6714523709
RO423,RO,MFH_HIGH,13433,82236.0,0.4448266908996495,815499.8433737521
RO423,RO,OTHER,103894,0.0,0.0,0.0
RO423,RO,SFH,102636,102636.0,0.5551733091003506,1091423.1852772036
RO424,RO,MFH_HIGH,41837,255992.0,0.6125983837426624,2070370.578051175
RO424,RO,OTHER,155127,0.0,0.0,0.0
RO424,RO,SFH,161887,161887.0,0.38740161625733766,2111839.9701373414
SE110,SE,MFH_HIGH,55483,389486.0,0.5087496326290697,9647946.811007421
SE110,SE,OTHER,220274,0.0,0.0,0.0
SE110,SE,SFH,376089,376089.0,0.49125036737093036,7608070.085931695
SE121,SE,MFH_HIGH,16115,101198.0,0.5288716311204252,1821395.031367668
SE121,SE,OTHER,108149,0.0,0.0,0.0
SE121,SE,SFH,90149,90149.0,0.4711283688795748,2227322.726914584
SE122,SE,MFH_HIGH,9767,59512.0,0.44411608868590535,1038103.6361800856
SE122,SE,OTHER,125612,0.0,0.0,0.0
SE122,SE,SFH,74489,74489.0,0.5558839113140946,1779211.541969114
SE123,SE,MFH_HIGH,12057,76388.0,0.44726010152759804,1447055.6973731294
SE123,SE,OTHER,256235,0.0,0.0,0.0
SE123,SE,SFH,94403,94403.0,0.5527398984724019,2163799.0473566456
SE124,SE,MFH_HIGH,8018,49816.0,0.408431650665333,813409.1038095718
SE124,SE,OTHER,184535,0.0,0.0,0.0
SE124,SE,SFH,72153,72153.0,0.591568349334667,1635143.5196238586
SE125,SE,MFH_HIGH,9410,58336.0,0.49349045351109455,1121691.8639135573
SE125,SE,OTHER,109497,0.0,0.0,0.0
SE125,SE,SFH,59875,59875.0,0.5065095464889054,1522269.3889427313
SE211,SE,MFH_HIGH,9876,60866.0,0.4364937644772416,796881.086459072
SE211,SE,OTHER,209690,0.0,0.0,0.0
SE211,SE,SFH,78577,78577.0,0.5635062355227584,1992358.3739598696
SE212,SE,MFH_HIGH,6233,37566.0,0.46271524647106643,465285.5704760209
SE212,SE,OTHER,130815,0.0,0.0,0.0
SE212,SE,SFH,43620,43620.0,0.5372847535289336,1170521.1219803188
SE213,SE,MFH_HIGH,6904,41676.0,0.35539107002762904,524947.7981333107
SE213,SE,OTHER,206463,0.0,0.0,0.0
SE213,SE,SFH,75592,75592.0,0.644608929972371,1840673.6475866523
SE214,SE,MFH_HIGH,2336,14016.0,0.3554834128030841,167855.26531159712
SE214,SE,OTHER,75029,0.0,0.0,0.0
SE214,SE,SFH,25412,25412.0,0.6445165871969158,517026.0075794786
SE221,SE,MFH_HIGH,4244,25730.0,0.346630023306255,318589.5017258302
SE221,SE,OTHER,105674,0.0,0.0,0.0
SE221,SE,SFH,48499,48499.0,0.6533699766937451,1079834.7104624652
SE224,SE,MFH_HIGH,27386,175726.0,0.40293500567510865,2887902.089129076
SE224,SE,OTHER,419288,0.0,0.0,0.0
SE224,SE,SFH,260389,260389.0,0.5970649943248914,6178740.120767655
SE231,SE,MFH_HIGH,9909,60112.0,0.43492920245132444,676995.802173089
SE231,SE,OTHER,148218,0.0,0.0,0.0
SE231,SE,SFH,78099,78099.0,0.5650707975486756,1895101.815794911
SE232,SE,MFH_HIGH,38992,247224.0,0.38425455325418956,4133760.176959555
SE232,SE,OTHER,691555,0.0,0.0,0.0
SE232,SE,SFH,396162,396162.0,0.6157454467458104,8178829.784263228
SE311,SE,MFH_HIGH,6389,39706.0,0.40131798380820505,540781.9109089831
SE311,SE,OTHER,261370,0.0,0.0,0.0
SE311,SE,SFH,59233,59233.0,0.598682016191795,1420408.4478081372
SE312,SE,MFH_HIGH,8588,52648.0,0.35899219256077186,693477.7759748532
SE312,SE,OTHER,305780,0.0,0.0,0.0
SE312,SE,SFH,94007,94007.0,0.6410078074392281,2332629.16623208
SE313,SE,MFH_HIGH,8641,52980.0,0.4162770780460592,772435.2165227004
SE313,SE,OTHER,218633,0.0,0.0,0.0
SE313,SE,SFH,74291,74291.0,0.5837229219539408,1856327.9997731848
SE321,SE,MFH_HIGH,5408,33246.0,0.33500267026732905,448722.6767541578
SE321,SE,OTHER,203089,0.0,0.0,0.0
SE321,SE,SFH,65995,65995.0,0.664997329732671,1608990.9581105218
SE322,SE,MFH_HIGH,3610,21968.0,0.37328167745662777,319213.3637872466
SE322,SE,OTHER,176776,0.0,0.0,0.0
SE322,SE,SFH,36883,36883.0,0.6267183225433722,904864.1532477495
SE331,SE,MFH_HIGH,9747,59896.0,0.46628365017827395,805348.4427902374
SE331,SE,OTHER,189455,0.0,0.0,0.0
SE331,SE,SFH,68558,68558.0,0.5337163498217261,1765765.0004693111
SE332,SE,MFH_HIGH,9164,55908.0,0.3975425572763343,656219.8523494166
SE332,SE,OTHER,250139,0.0,0.0,0.0
SE332,SE,SFH,84726,84726.0,0.6024574427236656,2060639.3558775184
SI031,SI,MFH_HIGH,7879,49304.0,0.5123877618889259,387870.3654963855
SI031,SI,OTHER,64590,0.0,0.0,0.0
SI031,SI,SFH,46920,46920.0,0.4876122381110742,730058.3487561728
SI032,SI,MFH_HIGH,14579,98842.0,0.48914974587888294,1119049.2757093608
SI032,SI,OTHER,118326,0.0,0.0,0.0
SI032,SI,SFH,103227,103227.0,0.5108502541211171,1590072.0332758825
SI033,SI,MFH_HIGH,3094,21434.0,0.5094478644261166,239520.13912551032
SI033,SI,OTHER,24562,0.0,0.0,0.0
SI033,SI,SFH,20639,20639.0,0.4905521355738835,360142.5188652612
SI034,SI,MFH_HIGH,8989,62250.0,0.4077048020748736,729598.5271128099
SI034,SI,OTHER,92057,0.0,0.0,0.0
SI034,SI,SFH,90434,90434.0,0.5922951979251264,1407715.7433537317
SI035,SI,MFH_HIGH,1749,13056.0,0.45639179221868775,173624.8900948817
SI035,SI,OTHER,19290,0.0,0.0,0.0
SI035,SI,SFH,15551,15551.0,0.5436082077813122,249461.768472542
SI036,SI,MFH_HIGH,2958,19470.0,0.32481398685395885,188052.6518603572
SI036,SI,OTHER,42479,0.0,0.0,0.0
SI036,SI,SFH,40472,40472.0,0.6751860131460412,596905.242763565
SI037,SI,MFH_HIGH,4992,32990.0,0.2998545718960189,325648.06578821666
SI037,SI,OTHER,64769,0.0,0.0,0.0
SI037,SI,SFH,77030,77030.0,0.7001454281039811,1074495.894928885
SI038,SI,MFH_HIGH,3135,20434.0,0.5161013310433663,181402.76790625948
SI038,SI,OTHER,19738,0.0,0.0,0.0
SI038,SI,SFH,19159,19159.0,0.48389866895663375,318251.6623051944
SI041,SI,MFH_HIGH,18333,137046.0,0.5399933804060018,2022753.6870381508
SI041,SI,OTHER,110538,0.0,0.0,0.0
SI041,SI,SFH,116746,116746.0,0.46000661959399824,1913117.9106856468
SI042,SI,MFH_HIGH,9368,64538.0,0.5403880129616759,777880.0431138146
SI042,SI,OTHER,50484,0.0,0.0,0.0
SI042,SI,SFH,54891,54891.0,0.459611987038324,962295.1824676224
SI043,SI,MFH_HIGH,6509,42148.0,0.4596743409931182,417825.7090184022
SI043,SI,OTHER,32564,0.0,0.0,0.0
SI043,SI,SFH,49543,49543.0,0.5403256590068818,751311.0398293274
SI044,SI,MFH_HIGH,5583,38510.0,0.5297548628497538,436767.6379906466
SI044,SI,OTHER,35030,0.0,0.0,0.0
SI044,SI,SFH,34184,34184.0,0.47024513715024624,460894.63212370855
SK010,SK,MFH_HIGH,14967,128596.0,0.49240689544260563,2446869.3208632814
SK010,SK,OTHER,183881,0.0,0.0,0.0
SK010,SK,SFH,132562,132562.0,0.5075931045573944,2518674.7306924853
SK021,SK,MFH_HIGH,12845,82446.0,0.3337665019006789,974871.3826210081
SK021,SK,OTHER,307559,0.0,0.0,0.0
SK021,SK,SFH,164571,164571.0,0.6662334980993211,3458391.764801484
SK022,SK,MFH_HIGH,9921,73736.0,0.3114601065290209,1175260.5506305424
SK022,SK,OTHER,284429,0.0,0.0,0.0
SK022,SK,SFH,163007,163007.0,0.6885398934709791,3151690.751212144
SK023,SK,MFH_HIGH,16506,106722.0,0.3386462653462079,1249919.1467713313
SK023,SK,OTHER,388158,0.0,0.0,0.0
SK023,SK,SFH,208421,208421.0,0.6613537346537921,4406993.89978544
SK031,SK,MFH_HIGH,9801,70258.0,0.2667248775672905,1100141.0516305072
SK031,SK,OTHER,340928,0.0,0.0,0.0
SK031,SK,SFH,193152,193152.0,0.7332751224327094,3904005.3659043335
SK032,SK,MFH_HIGH,12968,86446.0,0.323712019652045,1282832.2983882902
SK032,SK,OTHER,332934,0.0,0.0,0.0
SK032,SK,SFH,180600,180600.0,0.676287980347955,3561882.594228505
SK041,SK,MFH_HIGH,23662,155664.0,0.49150016418702164,1738542.5211300927
SK041,SK,OTHER,362638,0.0,0.0,0.0
SK041,SK,SFH,161048,161048.0,0.5084998358129783,4058780.2306929897
SK042,SK,MFH_HIGH,17823,124998.0,0.44865347963260077,1905412.1637504818
SK042,SK,OTHER,317075,0.0,0.0,0.0
SK042,SK,SFH,153609,153609.0,0.5513465203673993,3751612.103759876
UKC11,UK,MFH_HIGH,7435,44876.0,0.4106214771978625,591043.8435144537
UKC11,UK,OTHER,17154,0.0,0.0,0.0
UKC11,UK,SFH,64412,64412.0,0.5893785228021374,1074460.4368092562
UKC12,UK,MFH_HIGH,8183,49406.0,0.46492763442681573,709644.9932563175
UKC12,UK,OTHER,14510,0.0,0.0,0.0
UKC12,UK,SFH,56860,56860.0,0.5350723655731843,963530.1674789952
UKC13,UK,MFH_HIGH,2721,16382.0,0.4131651954602774,256490.66576408411
UKC13,UK,OTHER,6968,0.0,0.0,0.0
UKC13,UK,SFH,23268,23268.0,0.5868348045397226,384416.8525352673
UKC14,UK,MFH_HIGH,15541,93400.0,0.37064815806913737,1010730.4399972248
UKC14,UK,OTHER,41724,0.0,0.0,0.0
UKC14,UK,SFH,158591,158591.0,0.6293518419308626,2276657.6793696084
UKC21,UK,MFH_HIGH,8993,53958.0,0.2773163661780729,594733.3497540309
UKC21,UK,OTHER,37511,0.0,0.0,0.0
UKC21,UK,SFH,140614,140614.0,0.7226836338219271,1763494.3367598346
UKC22,UK,MFH_HIGH,15322,93710.0,0.33758542305350714,2019641.012200311
UKC22,UK,OTHER,19834,0.0,0.0,0.0
UKC22,UK,SFH,183879,183879.0,0.6624145769464929,2651554.790932752
UKC23,UK,MFH_HIGH,5717,34456.0,0.39160330503369817,673490.1547153116
UKC23,UK,OTHER,8316,0.0,0.0,0.0
UKC23,UK,SFH,53531,53531.0,0.6083966949663019,850181.4192893647
UKD11,UK,MFH_HIGH,6086,36544.0,0.3847182305319563,534540.2034452886
UKD11,UK,OTHER,41166,0.0,0.0,0.0
UKD11,UK,SFH,58445,58445.0,0.6152817694680437,983011.761376189
