nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
NL413,NON_RESIDENTIAL,228029,33330607.328667123,0.0,1.0950857127821463,2.8,EUBUCCO
NL413,SFH,255725,22577157.46870801,28192807.967654396,1.488341382344315,6.9,EUBUCCO
NL414,MFH_HIGH,175,223876.7385729106,1542640.5009006052,9.260571428571428,25.4,EUBUCCO
NL414,MFH_LOW,20288,7247049.967826734,13687765.464503633,2.075729495268139,7.6,EUBUCCO
NL414,NON_RESIDENTIAL,273925,38296052.9740971,0.0,1.1078722277995803,2.7,EUBUCCO
NL414,SFH,294831,25360368.469688583,33068207.99884092,1.55902466158579,7.1,EUBUCCO
NL421,MFH_HIGH,46,46322.49314865984,255189.49033729866,6.180434782608696,19.8,EUBUCCO
NL421,MFH_LOW,8064,3192076.6528262203,5025561.823415299,1.8420510912698411,6.8,EUBUCCO
NL421,NON_RESIDENTIAL,118679,31629324.216400385,0.0,1.095444012841362,2.9,EUBUCCO
NL421,SFH,115788,10581727.446494129,12946983.335736137,1.4594180744118561,6.9,EUBUCCO
NL422,MFH_HIGH,25,27878.060433900915,145191.6446979108,6.32,24.8,EUBUCCO
NL422,MFH_LOW,7330,2952335.2489106175,4839068.475314559,1.8729740791268759,7.0,EUBUCCO
NL422,NON_RESIDENTIAL,80859,13340778.962605052,0.0,1.1042914208684254,2.9,EUBUCCO
NL422,SFH,97390,9431169.598167196,11746480.711559065,1.48316459595441,6.8,EUBUCCO
NL423,MFH_HIGH,97,97558.76130806834,618995.2327544072,7.916494845360824,27.6,EUBUCCO
NL423,MFH_LOW,21155,6016009.997251046,12073220.542167017,2.298728432994564,10.4,EUBUCCO
NL423,NON_RESIDENTIAL,169463,16553317.866219029,0.0,1.1323297711004763,2.8,EUBUCCO
NL423,SFH,220601,18689954.63069454,25298221.12794352,1.5960195103376684,7.3,EUBUCCO
